id,dst_ip,src_ip,proto,count,port,flag,type,length,attack
189,0,1,6,1,-1,20,-1,-1,0
190,0,1,6,5,-1,20,-1,-1,0
191,0,1,6,1,-1,20,-1,-1,0
192,0,1,6,1,-1,20,-1,-1,0
193,0,1,6,1,-1,20,-1,-1,0
194,0,1,6,1,-1,20,-1,-1,0
195,0,1,6,1,-1,20,-1,-1,0
196,0,1,6,1,-1,20,-1,-1,0
197,0,1,6,1,-1,20,-1,-1,0
198,0,1,6,54,-1,20,-1,-1,0
199,0,1,6,1,-1,20,-1,-1,0
200,0,1,6,1,-1,20,-1,-1,0
201,0,1,6,1,-1,20,-1,-1,0
202,0,1,6,1,-1,20,-1,-1,0
203,0,1,6,1,-1,20,-1,-1,0
204,0,1,6,1,-1,20,-1,-1,0
205,0,1,6,1,-1,20,-1,-1,0
206,0,1,6,1,-1,20,-1,-1,0
207,0,1,6,1,-1,20,-1,-1,0
208,0,1,6,1,-1,20,-1,-1,0
209,0,1,6,1,-1,20,-1,-1,0
210,0,1,6,1,-1,20,-1,-1,0
211,0,1,6,1,-1,20,-1,-1,0
212,0,1,6,1,-1,20,-1,-1,0
213,0,1,6,1,-1,20,-1,-1,0
214,0,1,6,1,-1,20,-1,-1,0
215,0,1,6,1,-1,20,-1,-1,0
216,0,1,6,1,-1,20,-1,-1,0
217,0,1,6,1,-1,20,-1,-1,0
218,0,1,6,1,-1,20,-1,-1,0
219,0,1,6,1,-1,20,-1,-1,0
220,0,1,6,1,-1,20,-1,-1,0
221,0,1,6,1,-1,20,-1,-1,0
222,0,1,6,545,-1,2,-1,-1,0
223,0,1,6,1,-1,20,-1,-1,0
224,0,1,6,1,-1,20,-1,-1,0
225,0,1,6,1,-1,20,-1,-1,0
226,0,1,6,545,-1,20,-1,-1,0
227,0,1,6,1,-1,20,-1,-1,0
229,0,1,6,1,-1,20,-1,-1,0
230,0,1,6,1,-1,20,-1,-1,0
231,0,1,6,1,-1,20,-1,-1,0
232,0,1,6,1,-1,20,-1,-1,0
233,0,1,6,65,-1,20,-1,-1,0
234,0,1,6,1,-1,20,-1,-1,0
235,0,1,6,1,-1,20,-1,-1,0
236,0,1,6,1,-1,20,-1,-1,0
237,0,1,6,1,-1,20,-1,-1,0
238,0,1,6,1,-1,20,-1,-1,0
239,0,1,6,1,-1,20,-1,-1,0
240,0,1,6,55,-1,20,-1,-1,0
241,0,1,6,1,-1,20,-1,-1,0
242,0,0,6,222,-1,20,-1,-1,0
243,0,1,6,1,-1,20,-1,-1,0
244,0,1,6,1,-1,20,-1,-1,0
245,0,1,6,1,-1,20,-1,-1,0
246,0,1,6,1,-1,20,-1,-1,0
247,0,1,6,1,-1,20,-1,-1,0
248,0,1,6,1,-1,20,-1,-1,0
249,0,1,6,1,-1,20,-1,-1,0
250,0,0,6,1,-1,20,-1,-1,0
251,0,1,6,1,-1,20,-1,-1,0
252,0,1,6,1,-1,20,-1,-1,0
253,0,1,6,1,-1,20,-1,-1,0
254,0,1,6,1,-1,20,-1,-1,0
255,0,1,6,1,-1,20,-1,-1,0
256,0,1,6,1,-1,20,-1,-1,0
257,0,1,6,1,-1,20,-1,-1,0
258,0,1,6,1,-1,20,-1,-1,0
259,0,0,6,1,-1,20,-1,-1,0
260,0,1,6,1,-1,20,-1,-1,0
261,0,1,6,1,-1,20,-1,-1,0
262,0,1,6,1,-1,20,-1,-1,0
263,0,1,6,1,-1,20,-1,-1,0
264,0,1,6,1,-1,20,-1,-1,0
265,0,1,6,1,-1,20,-1,-1,0
266,0,1,6,1,-1,20,-1,-1,0
267,0,1,6,1,-1,20,-1,-1,0
268,0,1,6,1,-1,20,-1,-1,0
269,0,1,6,1,-1,20,-1,-1,0
270,0,1,6,1,-1,20,-1,-1,0
271,0,1,6,1,-1,20,-1,-1,0
272,0,1,6,1,-1,20,-1,-1,0
273,0,1,6,1,-1,20,-1,-1,0
274,0,1,6,1,-1,20,-1,-1,0
275,0,1,6,1,-1,20,-1,-1,0
276,0,1,6,1,-1,20,-1,-1,0
277,0,1,6,1,-1,20,-1,-1,0
278,0,1,6,1,-1,20,-1,-1,0
279,0,1,6,1,-1,20,-1,-1,0
280,0,1,6,1,-1,20,-1,-1,0
281,0,1,6,1,-1,20,-1,-1,0
282,0,1,6,1,-1,20,-1,-1,0
284,0,1,6,1,-1,20,-1,-1,0
285,0,1,6,1,-1,20,-1,-1,0
286,0,1,6,1,-1,20,-1,-1,0
287,0,1,6,1,-1,20,-1,-1,0
288,0,1,6,1,-1,20,-1,-1,0
289,0,1,6,1,-1,20,-1,-1,0
290,0,1,6,1,-1,20,-1,-1,0
291,0,1,6,1,-1,20,-1,-1,0
292,0,1,6,1,-1,20,-1,-1,0
293,0,1,6,1,-1,20,-1,-1,0
294,0,1,6,1,-1,20,-1,-1,0
295,0,1,6,1,-1,20,-1,-1,0
296,0,1,6,1,-1,20,-1,-1,0
297,0,1,6,1,-1,20,-1,-1,0
298,0,1,6,1,-1,20,-1,-1,0
299,0,1,6,1,-1,20,-1,-1,0
300,0,1,6,1,-1,20,-1,-1,0
301,0,1,6,1,-1,20,-1,-1,0
302,0,1,6,1,-1,20,-1,-1,0
303,0,1,6,1,-1,20,-1,-1,0
304,0,1,6,1,-1,20,-1,-1,0
305,0,1,6,1,-1,20,-1,-1,0
306,0,1,6,1,-1,20,-1,-1,0
307,0,1,6,1,-1,20,-1,-1,0
308,0,1,6,1,-1,20,-1,-1,0
309,0,1,6,1,-1,20,-1,-1,0
310,0,1,6,1,-1,20,-1,-1,0
311,0,1,6,1,-1,20,-1,-1,0
312,0,1,6,1,-1,20,-1,-1,0
313,0,1,6,1,-1,20,-1,-1,0
314,0,1,6,1,-1,20,-1,-1,0
315,0,1,6,1,-1,20,-1,-1,0
316,0,1,6,1,-1,20,-1,-1,0
317,0,1,6,1,-1,20,-1,-1,0
318,0,1,6,1,-1,20,-1,-1,0
319,0,1,6,1,-1,20,-1,-1,0
320,0,1,6,1,-1,20,-1,-1,0
321,0,1,6,1,-1,20,-1,-1,0
322,0,1,6,1,-1,20,-1,-1,0
323,0,1,6,1,-1,20,-1,-1,0
324,0,1,6,1,-1,20,-1,-1,0
325,0,1,6,1,-1,20,-1,-1,0
326,0,1,6,1,-1,20,-1,-1,0
327,0,1,6,1,-1,20,-1,-1,0
328,0,1,6,1,-1,20,-1,-1,0
329,0,1,6,1,-1,20,-1,-1,0
330,0,1,6,1,-1,20,-1,-1,0
331,0,1,6,1,-1,20,-1,-1,0
332,0,1,6,1,-1,20,-1,-1,0
333,0,1,6,1,-1,20,-1,-1,0
335,0,1,6,1,-1,20,-1,-1,0
336,0,1,6,1,-1,20,-1,-1,0
337,0,1,6,1,-1,20,-1,-1,0
338,0,1,6,1,-1,20,-1,-1,0
339,0,1,6,1,-1,20,-1,-1,0
340,0,1,6,1,-1,20,-1,-1,0
341,0,1,6,1,-1,20,-1,-1,0
342,0,1,6,1,-1,20,-1,-1,0
343,0,1,6,1,-1,20,-1,-1,0
344,0,1,6,1,-1,20,-1,-1,0
345,0,1,6,1,-1,20,-1,-1,0
346,0,1,6,1,-1,20,-1,-1,0
347,0,1,6,1,-1,20,-1,-1,0
348,0,1,6,1,-1,20,-1,-1,0
349,0,1,6,1,-1,20,-1,-1,0
350,0,1,6,1,-1,20,-1,-1,0
351,0,1,6,1,-1,20,-1,-1,0
352,0,1,6,1,-1,20,-1,-1,0
353,0,1,6,1,-1,20,-1,-1,0
354,0,1,6,1,-1,20,-1,-1,0
355,0,1,6,1,-1,20,-1,-1,0
356,0,1,6,1,-1,20,-1,-1,0
357,0,1,6,1,-1,20,-1,-1,0
358,0,1,6,1,-1,20,-1,-1,0
359,0,1,6,1,-1,20,-1,-1,0
360,0,1,6,1,-1,20,-1,-1,0
361,0,1,6,1,-1,20,-1,-1,0
362,0,1,6,1,-1,20,-1,-1,0
363,0,1,6,1,-1,20,-1,-1,0
364,0,1,6,1,-1,20,-1,-1,0
365,0,1,6,1,-1,20,-1,-1,0
366,0,1,6,1,-1,20,-1,-1,0
367,0,1,6,1,-1,20,-1,-1,0
368,0,1,6,1,-1,20,-1,-1,0
369,0,1,6,1,-1,20,-1,-1,0
370,0,1,6,1,-1,20,-1,-1,0
371,0,1,6,1,-1,20,-1,-1,0
372,0,1,6,1,-1,20,-1,-1,0
373,0,1,6,1,-1,20,-1,-1,0
374,0,1,6,1,-1,20,-1,-1,0
375,0,1,6,1,-1,20,-1,-1,0
376,0,1,6,1,-1,20,-1,-1,0
377,0,1,6,1,-1,20,-1,-1,0
378,0,1,6,1,-1,20,-1,-1,0
379,0,1,6,1,-1,20,-1,-1,0
381,0,1,6,1,-1,20,-1,-1,0
382,0,1,6,1,-1,20,-1,-1,0
383,0,1,6,1,-1,20,-1,-1,0
384,0,1,6,1,-1,20,-1,-1,0
385,0,1,6,1,-1,20,-1,-1,0
386,0,1,6,1,-1,20,-1,-1,0
387,0,1,6,1,-1,20,-1,-1,0
388,0,1,6,1,-1,20,-1,-1,0
389,0,1,6,1,-1,20,-1,-1,0
390,0,1,6,1,-1,20,-1,-1,0
391,0,1,6,1,-1,20,-1,-1,0
392,0,1,6,1,-1,20,-1,-1,0
393,0,1,6,1,-1,20,-1,-1,0
394,0,1,6,1,-1,20,-1,-1,0
395,0,1,6,1,-1,20,-1,-1,0
396,0,1,6,1,-1,20,-1,-1,0
397,0,1,6,1,-1,20,-1,-1,0
398,0,1,6,1,-1,20,-1,-1,0
399,0,1,6,1,-1,20,-1,-1,0
400,0,1,6,1,-1,20,-1,-1,0
401,0,1,6,1,-1,20,-1,-1,0
402,0,1,6,1,-1,20,-1,-1,0
403,0,1,6,1,-1,20,-1,-1,0
404,0,1,6,1,-1,20,-1,-1,0
405,0,1,6,1,-1,20,-1,-1,0
406,0,1,6,1,-1,20,-1,-1,0
407,0,1,6,1,-1,20,-1,-1,0
408,0,1,6,1,-1,20,-1,-1,0
409,0,1,6,1,-1,20,-1,-1,0
410,0,1,6,1,-1,20,-1,-1,0
411,0,1,6,1,-1,20,-1,-1,0
412,0,1,6,1,-1,20,-1,-1,0
413,0,1,6,1,-1,20,-1,-1,0
414,0,1,6,1,-1,20,-1,-1,0
415,0,1,6,1,-1,20,-1,-1,0
416,0,1,6,1,-1,20,-1,-1,0
417,0,1,6,1,-1,20,-1,-1,0
418,0,1,6,1,-1,20,-1,-1,0
419,0,1,6,1,-1,20,-1,-1,0
420,0,1,6,1,-1,20,-1,-1,0
421,0,1,6,1,-1,20,-1,-1,0
422,0,1,6,1,-1,20,-1,-1,0
424,0,1,6,1,-1,20,-1,-1,0
425,0,1,6,1,-1,20,-1,-1,0
426,0,1,6,1,-1,20,-1,-1,0
427,0,1,6,1,-1,20,-1,-1,0
428,0,1,6,1,-1,20,-1,-1,0
429,0,1,6,1,-1,20,-1,-1,0
430,0,1,6,1,-1,20,-1,-1,0
431,0,1,6,1,-1,20,-1,-1,0
432,0,1,6,1,-1,20,-1,-1,0
433,0,1,6,1,-1,20,-1,-1,0
434,0,1,6,1,-1,20,-1,-1,0
435,0,1,6,1,-1,20,-1,-1,0
436,0,1,6,1,-1,20,-1,-1,0
437,0,1,6,1,-1,20,-1,-1,0
438,0,1,6,1,-1,20,-1,-1,0
439,0,1,6,1,-1,20,-1,-1,0
440,0,1,6,1,-1,20,-1,-1,0
441,0,1,6,1,-1,20,-1,-1,0
442,0,1,6,1,-1,20,-1,-1,0
443,0,1,6,1,-1,20,-1,-1,0
444,0,1,6,1,-1,20,-1,-1,0
445,0,1,6,1,-1,20,-1,-1,0
446,0,1,6,1,-1,20,-1,-1,0
447,0,1,6,1,-1,20,-1,-1,0
448,0,1,6,1,-1,20,-1,-1,0
449,0,1,6,1,-1,20,-1,-1,0
450,0,1,6,1,-1,20,-1,-1,0
451,0,1,6,1,-1,20,-1,-1,0
452,0,1,6,1,-1,20,-1,-1,0
453,0,1,6,1,-1,20,-1,-1,0
454,0,1,6,1,-1,20,-1,-1,0
455,0,1,6,1,-1,20,-1,-1,0
456,0,1,6,1,-1,20,-1,-1,0
457,0,1,6,1,-1,20,-1,-1,0
458,0,1,6,1,-1,20,-1,-1,0
459,0,1,6,1,-1,20,-1,-1,0
460,0,1,6,1,-1,20,-1,-1,0
461,0,1,6,1,-1,20,-1,-1,0
462,0,1,6,1,-1,20,-1,-1,0
464,0,1,6,1,-1,20,-1,-1,0
465,0,1,6,1,-1,20,-1,-1,0
466,0,1,6,1,-1,20,-1,-1,0
467,0,1,6,1,-1,20,-1,-1,0
468,0,1,6,1,-1,20,-1,-1,0
469,0,1,6,1,-1,20,-1,-1,0
470,0,1,6,1,-1,20,-1,-1,0
471,0,1,6,1,-1,20,-1,-1,0
472,0,1,6,1,-1,20,-1,-1,0
473,0,1,6,1,-1,20,-1,-1,0
474,0,1,6,1,-1,20,-1,-1,0
475,0,1,6,1,-1,20,-1,-1,0
476,0,1,6,1,-1,20,-1,-1,0
477,0,1,6,1,-1,20,-1,-1,0
478,0,1,6,1,-1,20,-1,-1,0
479,0,1,6,1,-1,20,-1,-1,0
480,0,1,6,1,-1,20,-1,-1,0
481,0,1,6,1,-1,20,-1,-1,0
482,0,1,6,1,-1,20,-1,-1,0
483,0,1,6,1,-1,20,-1,-1,0
484,0,1,6,1,-1,20,-1,-1,0
485,0,1,6,1,-1,20,-1,-1,0
486,0,1,6,1,-1,20,-1,-1,0
487,0,1,6,1,-1,20,-1,-1,0
488,0,1,6,1,-1,20,-1,-1,0
489,0,1,6,1,-1,20,-1,-1,0
490,0,1,6,1,-1,20,-1,-1,0
491,0,1,6,1,-1,20,-1,-1,0
492,0,1,6,1,-1,20,-1,-1,0
493,0,1,6,1,-1,20,-1,-1,0
494,0,1,6,1,-1,20,-1,-1,0
495,0,1,6,1,-1,20,-1,-1,0
496,0,1,6,1,-1,20,-1,-1,0
497,0,1,6,1,-1,20,-1,-1,0
498,0,1,6,1,-1,20,-1,-1,0
499,0,1,6,1,-1,20,-1,-1,0
500,0,1,6,1,-1,20,-1,-1,0
501,0,1,6,1,-1,20,-1,-1,0
503,0,1,6,1,-1,20,-1,-1,0
504,0,1,6,1,-1,20,-1,-1,0
505,0,1,6,1,-1,20,-1,-1,0
506,0,1,6,1,-1,20,-1,-1,0
507,0,1,6,1,-1,20,-1,-1,0
508,0,1,6,1,-1,20,-1,-1,0
509,0,1,6,1,-1,20,-1,-1,0
510,0,1,6,1,-1,20,-1,-1,0
511,0,1,6,1,-1,20,-1,-1,0
512,0,1,6,1,-1,20,-1,-1,0
513,0,1,6,1,-1,20,-1,-1,0
514,0,1,6,1,-1,20,-1,-1,0
515,0,1,6,1,-1,20,-1,-1,0
516,0,1,6,1,-1,20,-1,-1,0
517,0,1,6,1,-1,20,-1,-1,0
518,0,1,6,1,-1,20,-1,-1,0
519,0,1,6,1,-1,20,-1,-1,0
520,0,1,6,1,-1,20,-1,-1,0
521,0,1,6,1,-1,20,-1,-1,0
522,0,1,6,1,-1,20,-1,-1,0
523,0,1,6,1,-1,20,-1,-1,0
524,0,1,6,1,-1,20,-1,-1,0
525,0,1,6,1,-1,20,-1,-1,0
526,0,1,6,1,-1,20,-1,-1,0
527,0,1,6,1,-1,20,-1,-1,0
528,0,1,6,1,-1,20,-1,-1,0
529,0,1,6,1,-1,20,-1,-1,0
530,0,1,6,1,-1,20,-1,-1,0
531,0,1,6,1,-1,20,-1,-1,0
532,0,1,6,1,-1,20,-1,-1,0
533,0,1,6,1,-1,20,-1,-1,0
534,0,1,6,1,-1,20,-1,-1,0
535,0,1,6,1,-1,20,-1,-1,0
536,0,1,6,1,-1,20,-1,-1,0
537,0,1,6,1,-1,20,-1,-1,0
539,0,1,6,1,-1,20,-1,-1,0
540,0,1,6,1,-1,20,-1,-1,0
541,0,1,6,1,-1,20,-1,-1,0
542,0,1,6,1,-1,20,-1,-1,0
543,0,1,6,1,-1,20,-1,-1,0
544,0,1,6,1,-1,20,-1,-1,0
545,0,1,6,1,-1,20,-1,-1,0
546,0,1,6,1,-1,20,-1,-1,0
547,0,1,6,1,-1,20,-1,-1,0
548,0,1,6,1,-1,20,-1,-1,0
549,0,1,6,1,-1,20,-1,-1,0
550,0,1,6,1,-1,20,-1,-1,0
551,0,1,6,1,-1,20,-1,-1,0
552,0,1,6,1,-1,20,-1,-1,0
553,0,1,6,1,-1,20,-1,-1,0
554,0,1,6,1,-1,20,-1,-1,0
555,0,1,6,1,-1,20,-1,-1,0
556,0,1,6,1,-1,20,-1,-1,0
557,0,1,6,1,-1,20,-1,-1,0
558,0,1,6,1,-1,20,-1,-1,0
559,0,1,6,1,-1,20,-1,-1,0
560,0,1,6,1,-1,20,-1,-1,0
561,0,1,6,1,-1,20,-1,-1,0
562,0,1,6,1,-1,20,-1,-1,0
563,0,1,6,1,-1,20,-1,-1,0
564,0,1,6,1,-1,20,-1,-1,0
565,0,1,6,1,-1,20,-1,-1,0
566,0,1,6,1,-1,20,-1,-1,0
567,0,1,6,1,-1,20,-1,-1,0
568,0,1,6,1,-1,20,-1,-1,0
569,0,1,6,1,-1,20,-1,-1,0
570,0,1,6,1,-1,20,-1,-1,0
571,0,1,6,1,-1,20,-1,-1,0
572,0,1,6,1,-1,20,-1,-1,0
574,0,1,6,1,-1,20,-1,-1,0
575,0,1,6,1,-1,20,-1,-1,0
576,0,1,6,1,-1,20,-1,-1,0
577,0,1,6,1,-1,20,-1,-1,0
578,0,1,6,1,-1,20,-1,-1,0
579,0,1,6,1,-1,20,-1,-1,0
580,0,1,6,1,-1,20,-1,-1,0
581,0,1,6,1,-1,20,-1,-1,0
582,0,1,6,1,-1,20,-1,-1,0
583,0,1,6,1,-1,20,-1,-1,0
584,0,1,6,1,-1,20,-1,-1,0
585,0,1,6,1,-1,20,-1,-1,0
586,0,1,6,1,-1,20,-1,-1,0
587,0,1,6,1,-1,20,-1,-1,0
588,0,1,6,1,-1,20,-1,-1,0
589,0,1,6,1,-1,20,-1,-1,0
590,0,1,6,1,-1,20,-1,-1,0
591,0,1,6,1,-1,20,-1,-1,0
592,0,1,6,1,-1,20,-1,-1,0
593,0,1,6,1,-1,20,-1,-1,0
594,0,1,6,1,-1,20,-1,-1,0
595,0,1,6,1,-1,20,-1,-1,0
596,0,1,6,1,-1,20,-1,-1,0
597,0,1,6,1,-1,20,-1,-1,0
598,0,1,6,1,-1,20,-1,-1,0
599,0,1,6,1,-1,20,-1,-1,0
600,0,1,6,1,-1,20,-1,-1,0
601,0,1,6,1,-1,20,-1,-1,0
602,0,1,6,1,-1,20,-1,-1,0
603,0,1,6,1,-1,20,-1,-1,0
604,0,1,6,1,-1,20,-1,-1,0
605,0,1,6,1,-1,20,-1,-1,0
607,0,1,6,1,-1,20,-1,-1,0
608,0,1,6,1,-1,20,-1,-1,0
609,0,1,6,1,-1,20,-1,-1,0
610,0,1,6,1,-1,20,-1,-1,0
611,0,1,6,1,-1,20,-1,-1,0
612,0,1,6,1,-1,20,-1,-1,0
613,0,1,6,1,-1,20,-1,-1,0
614,0,1,6,1,-1,20,-1,-1,0
615,0,1,6,1,-1,20,-1,-1,0
616,0,1,6,1,-1,20,-1,-1,0
617,0,1,6,1,-1,20,-1,-1,0
618,0,1,6,1,-1,20,-1,-1,0
619,0,1,6,1,-1,20,-1,-1,0
