id,dst_ip,src_ip,proto,count,port,flag,type,length,attack
797,0,1,6,14,-1,18,-1,-1,0
798,1,0,6,14,1,4,-1,-1,0
799,1,0,6,16,1,2,-1,-1,0
800,0,1,6,16,-1,18,-1,-1,0
801,1,0,6,16,1,4,-1,-1,0
802,1,0,6,17,1,2,-1,-1,0
803,0,1,6,16,-1,18,-1,-1,0
804,1,0,6,16,1,4,-1,-1,0
805,1,0,6,2,1,2,-1,-1,0
806,0,1,6,2,-1,18,-1,-1,0
807,1,0,6,2,1,4,-1,-1,0
808,1,0,6,113,1,2,-1,-1,2
809,0,1,6,113,-1,18,-1,-1,0
810,1,0,6,113,1,4,-1,-1,3
811,1,0,6,22,1,2,-1,-1,2
812,0,1,6,22,-1,18,-1,-1,0
813,1,0,6,22,1,4,-1,-1,3
814,1,0,6,22,1,2,-1,-1,2
815,0,1,6,22,-1,18,-1,-1,0
816,1,0,6,21,1,4,-1,-1,3
817,1,0,6,22,1,2,-1,-1,2
818,0,1,6,22,-1,18,-1,-1,0
819,1,0,6,21,1,4,-1,-1,3
820,1,0,6,23,1,2,-1,-1,2
821,0,1,6,23,-1,18,-1,-1,0
822,1,0,6,23,1,4,-1,-1,3
823,1,0,6,25,1,2,-1,-1,2
824,0,1,6,24,-1,18,-1,-1,0
825,1,0,6,24,1,4,-1,-1,3
826,1,0,6,22,1,2,-1,-1,2
827,0,1,6,22,-1,18,-1,-1,0
828,1,0,6,21,1,4,-1,-1,3
829,1,0,6,21,1,2,-1,-1,2
830,0,1,6,20,-1,18,-1,-1,0
831,1,0,6,20,1,4,-1,-1,0
832,1,0,6,34,1,2,-1,-1,2
833,0,1,6,33,-1,18,-1,-1,0
834,1,0,6,33,1,4,-1,-1,3
835,1,0,6,33,1,2,-1,-1,2
836,0,1,6,32,-1,18,-1,-1,0
837,1,0,6,32,1,4,-1,-1,3
838,1,0,6,36,1,2,-1,-1,2
839,0,1,6,36,-1,18,-1,-1,0
840,1,0,6,36,1,4,-1,-1,3
841,1,0,6,36,1,2,-1,-1,2
842,0,1,6,35,-1,18,-1,-1,0
843,1,0,6,35,1,4,-1,-1,3
844,1,0,6,36,1,2,-1,-1,2
845,0,1,6,36,-1,18,-1,-1,0
846,1,0,6,35,1,4,-1,-1,3
847,1,0,6,34,1,2,-1,-1,2
848,0,1,6,33,-1,18,-1,-1,0
849,1,0,6,33,1,4,-1,-1,3
850,1,0,6,24,1,2,-1,-1,2
851,0,1,6,24,-1,18,-1,-1,0
852,1,0,6,24,1,4,-1,-1,3
853,1,0,6,26,1,2,-1,-1,2
854,0,1,6,25,-1,18,-1,-1,0
855,1,0,6,25,1,4,-1,-1,3
856,1,0,6,50,1,2,-1,-1,2
857,0,1,6,50,-1,18,-1,-1,0
858,1,0,6,49,1,4,-1,-1,3
859,1,0,6,50,1,2,-1,-1,2
860,0,1,6,49,-1,18,-1,-1,0
861,1,0,6,49,1,4,-1,-1,3
862,1,0,6,50,1,2,-1,-1,2
863,0,1,6,50,-1,18,-1,-1,0
864,1,0,6,50,1,4,-1,-1,3
865,1,0,6,50,1,2,-1,-1,2
866,0,1,6,49,-1,18,-1,-1,0
867,1,0,6,49,1,4,-1,-1,3
868,1,0,6,50,1,2,-1,-1,2
869,0,1,6,49,-1,18,-1,-1,0
870,1,0,6,49,1,4,-1,-1,3
871,1,0,6,51,1,2,-1,-1,2
872,0,1,6,51,-1,18,-1,-1,0
873,1,0,6,50,1,4,-1,-1,3
874,1,0,6,50,1,2,-1,-1,2
875,0,1,6,49,-1,18,-1,-1,0
876,1,0,6,49,1,4,-1,-1,3
877,1,0,6,50,1,2,-1,-1,2
878,0,1,6,50,-1,18,-1,-1,0
879,1,0,6,49,1,4,-1,-1,3
880,1,0,6,52,1,2,-1,-1,2
881,0,1,6,52,-1,18,-1,-1,0
882,1,0,6,52,1,4,-1,-1,3
883,1,0,6,52,1,2,-1,-1,2
884,0,1,6,51,-1,18,-1,-1,0
885,1,0,6,51,1,4,-1,-1,3
886,1,0,6,52,1,2,-1,-1,2
887,0,1,6,52,-1,18,-1,-1,0
888,1,0,6,51,1,4,-1,-1,3
889,1,0,6,54,1,2,-1,-1,2
890,0,1,6,54,-1,18,-1,-1,0
891,1,0,6,54,1,4,-1,-1,3
892,1,0,6,52,1,2,-1,-1,2
893,0,1,6,52,-1,18,-1,-1,0
894,1,0,6,52,1,4,-1,-1,3
895,0,1,6,54,-1,18,-1,-1,0
896,1,0,6,54,1,4,-1,-1,3
897,1,0,6,54,1,2,-1,-1,2
898,1,0,6,52,1,2,-1,-1,2
899,0,1,6,52,-1,18,-1,-1,0
900,1,0,6,52,1,4,-1,-1,3
901,1,0,6,53,1,4,-1,-1,3
902,1,0,6,53,1,2,-1,-1,2
903,0,1,6,52,-1,18,-1,-1,0
904,1,0,6,52,1,2,-1,-1,2
905,0,1,6,52,-1,18,-1,-1,0
906,1,0,6,51,1,4,-1,-1,3
907,1,0,6,53,1,2,-1,-1,2
908,0,1,6,53,-1,18,-1,-1,0
909,1,0,6,53,1,4,-1,-1,3
910,1,0,6,53,1,2,-1,-1,2
911,0,1,6,53,-1,18,-1,-1,0
912,1,0,6,53,1,4,-1,-1,3
913,1,0,6,55,1,2,-1,-1,2
914,0,1,6,54,-1,18,-1,-1,0
915,1,0,6,54,1,4,-1,-1,3
916,1,0,6,52,1,2,-1,-1,2
917,0,1,6,52,-1,18,-1,-1,0
918,1,0,6,52,1,4,-1,-1,3
919,1,0,6,54,1,2,-1,-1,2
920,0,1,6,54,-1,18,-1,-1,0
921,1,0,6,53,1,4,-1,-1,3
922,1,0,6,53,1,2,-1,-1,2
923,0,1,6,52,-1,18,-1,-1,0
924,1,0,6,52,1,4,-1,-1,3
925,1,0,6,53,1,2,-1,-1,2
926,0,1,6,53,-1,18,-1,-1,0
927,1,0,6,52,1,4,-1,-1,3
928,1,0,6,54,1,2,-1,-1,2
929,0,1,6,54,-1,18,-1,-1,0
930,1,0,6,53,1,4,-1,-1,3
931,1,0,6,55,1,2,-1,-1,2
932,0,1,6,55,-1,18,-1,-1,0
933,1,0,6,55,1,4,-1,-1,3
934,1,0,6,54,1,2,-1,-1,2
935,0,1,6,54,-1,18,-1,-1,0
936,1,0,6,54,1,4,-1,-1,3
937,1,0,6,52,1,2,-1,-1,2
938,0,1,6,51,-1,18,-1,-1,0
939,1,0,6,51,1,4,-1,-1,3
940,1,0,6,56,1,2,-1,-1,2
941,0,1,6,55,-1,18,-1,-1,0
942,1,0,6,55,1,4,-1,-1,3
943,1,0,6,56,1,2,-1,-1,2
944,0,1,6,56,-1,18,-1,-1,0
945,1,0,6,55,1,4,-1,-1,3
946,1,0,6,56,1,2,-1,-1,2
947,0,1,6,56,-1,18,-1,-1,0
948,1,0,6,55,1,4,-1,-1,3
949,1,0,6,55,1,2,-1,-1,2
950,0,1,6,54,-1,18,-1,-1,0
951,1,0,6,54,1,4,-1,-1,3
952,1,0,6,56,1,2,-1,-1,2
953,0,1,6,55,-1,18,-1,-1,0
954,1,0,6,55,1,4,-1,-1,3
955,0,1,6,53,-1,18,-1,-1,0
956,1,0,6,53,1,4,-1,-1,3
957,1,0,6,53,1,2,-1,-1,2
958,1,0,6,54,1,2,-1,-1,2
959,0,1,6,54,-1,18,-1,-1,0
960,1,0,6,53,1,4,-1,-1,3
961,1,0,6,56,1,2,-1,-1,2
962,0,1,6,56,-1,18,-1,-1,0
963,1,0,6,56,1,4,-1,-1,3
964,1,0,6,55,1,2,-1,-1,2
965,0,1,6,54,-1,18,-1,-1,0
966,1,0,6,54,1,4,-1,-1,3
967,1,0,6,57,1,2,-1,-1,2
968,0,1,6,56,-1,18,-1,-1,0
969,1,0,6,56,1,4,-1,-1,3
970,1,0,6,54,1,2,-1,-1,2
971,0,1,6,53,-1,18,-1,-1,0
972,1,0,6,53,1,4,-1,-1,3
973,1,0,6,55,1,2,-1,-1,2
974,0,1,6,54,-1,18,-1,-1,0
975,1,0,6,54,1,4,-1,-1,3
976,1,0,6,56,1,2,-1,-1,2
977,0,1,6,56,-1,18,-1,-1,0
978,1,0,6,55,1,4,-1,-1,3
979,1,0,6,55,1,2,-1,-1,2
980,0,1,6,55,-1,18,-1,-1,0
981,1,0,6,55,1,4,-1,-1,3
982,1,0,6,57,1,2,-1,-1,2
983,0,1,6,56,-1,18,-1,-1,0
984,1,0,6,56,1,4,-1,-1,3
985,1,0,6,54,1,2,-1,-1,2
986,0,1,6,54,-1,18,-1,-1,0
987,1,0,6,54,1,4,-1,-1,3
988,1,0,6,57,1,2,-1,-1,2
989,0,1,6,57,-1,18,-1,-1,0
990,1,0,6,56,1,4,-1,-1,3
991,1,0,6,57,1,2,-1,-1,2
992,0,1,6,56,-1,18,-1,-1,0
993,1,0,6,56,1,4,-1,-1,3
994,1,0,6,59,1,2,-1,-1,2
995,0,1,6,58,-1,18,-1,-1,0
996,1,0,6,58,1,4,-1,-1,3
997,1,0,6,58,1,2,-1,-1,2
998,0,1,6,58,-1,18,-1,-1,0
999,1,0,6,58,1,4,-1,-1,3
1000,1,0,6,59,1,2,-1,-1,2
1001,0,1,6,58,-1,18,-1,-1,0
1002,1,0,6,58,1,4,-1,-1,3
1003,1,0,6,57,1,2,-1,-1,2
1004,0,1,6,57,-1,18,-1,-1,0
1005,1,0,6,56,1,4,-1,-1,3
1006,1,0,6,57,1,2,-1,-1,2
1007,0,1,6,57,-1,18,-1,-1,0
1008,1,0,6,56,1,4,-1,-1,3
1009,1,0,6,58,1,2,-1,-1,2
1010,0,1,6,58,-1,18,-1,-1,0
1011,1,0,6,57,1,4,-1,-1,3
1012,1,0,6,59,1,2,-1,-1,2
1013,0,1,6,59,-1,18,-1,-1,0
1014,1,0,6,59,1,4,-1,-1,3
1015,1,0,6,58,1,2,-1,-1,2
1016,0,1,6,57,-1,18,-1,-1,0
1017,1,0,6,57,1,4,-1,-1,3
1018,1,0,6,60,1,2,-1,-1,2
1019,0,1,6,59,-1,18,-1,-1,0
1020,1,0,6,59,1,4,-1,-1,3
1021,1,0,6,61,1,2,-1,-1,2
1022,0,1,6,61,-1,18,-1,-1,0
1023,1,0,6,61,1,4,-1,-1,3
1024,1,0,6,61,1,2,-1,-1,2
1025,0,1,6,60,-1,18,-1,-1,0
1026,1,0,6,60,1,4,-1,-1,3
1027,1,0,6,61,1,2,-1,-1,2
1028,0,1,6,61,-1,18,-1,-1,0
1029,1,0,6,61,1,4,-1,-1,3
1030,1,0,6,59,1,2,-1,-1,2
1031,0,1,6,59,-1,18,-1,-1,0
1032,1,0,6,58,1,4,-1,-1,3
1033,1,0,6,57,1,2,-1,-1,2
1034,0,1,6,57,-1,18,-1,-1,0
1035,1,0,6,56,1,4,-1,-1,3
1036,1,0,6,58,1,2,-1,-1,2
1037,0,1,6,58,-1,18,-1,-1,0
1038,1,0,6,57,1,4,-1,-1,3
1039,1,0,6,58,1,2,-1,-1,2
1040,0,1,6,58,-1,18,-1,-1,0
1041,1,0,6,57,1,4,-1,-1,3
1042,1,0,6,60,1,2,-1,-1,2
1043,0,1,6,60,-1,18,-1,-1,0
1044,1,0,6,60,1,4,-1,-1,3
1045,1,0,6,60,1,2,-1,-1,2
1046,0,1,6,60,-1,18,-1,-1,0
1047,1,0,6,59,1,4,-1,-1,3
1048,1,0,6,62,1,2,-1,-1,2
1049,0,1,6,61,-1,18,-1,-1,0
1050,1,0,6,61,1,4,-1,-1,3
1051,1,0,6,57,1,2,-1,-1,2
1052,0,1,6,57,-1,18,-1,-1,0
1053,1,0,6,57,1,4,-1,-1,3
1054,1,0,6,59,1,2,-1,-1,2
1055,0,1,6,59,-1,18,-1,-1,0
1056,1,0,6,58,1,4,-1,-1,3
1057,0,1,6,62,-1,18,-1,-1,0
1058,1,0,6,61,1,4,-1,-1,3
1059,1,0,6,61,1,2,-1,-1,2
1060,1,0,6,63,1,2,-1,-1,2
1061,0,1,6,63,-1,18,-1,-1,0
1062,1,0,6,62,1,4,-1,-1,3
1063,1,0,6,62,1,2,-1,-1,2
1064,0,1,6,62,-1,18,-1,-1,0
1065,1,0,6,62,1,4,-1,-1,3
1066,1,0,6,62,1,2,-1,-1,2
1067,0,1,6,62,-1,18,-1,-1,0
1068,1,0,6,62,1,4,-1,-1,3
1069,1,0,6,62,1,2,-1,-1,2
1070,0,1,6,62,-1,18,-1,-1,0
1071,1,0,6,62,1,4,-1,-1,3
1072,1,0,6,64,1,2,-1,-1,2
1073,0,1,6,63,-1,18,-1,-1,0
1074,1,0,6,63,1,4,-1,-1,3
1075,1,0,6,60,1,2,-1,-1,2
1076,0,1,6,60,-1,18,-1,-1,0
1077,1,0,6,59,1,4,-1,-1,3
1078,1,0,6,62,1,2,-1,-1,2
1079,0,1,6,61,-1,18,-1,-1,0
1080,1,0,6,61,1,4,-1,-1,3
1081,1,0,6,61,1,2,-1,-1,2
1082,0,1,6,61,-1,18,-1,-1,0
1083,1,0,6,60,1,4,-1,-1,3
1084,1,0,6,64,1,2,-1,-1,2
1085,0,1,6,64,-1,18,-1,-1,0
1086,1,0,6,64,1,4,-1,-1,3
1087,1,0,6,63,1,2,-1,-1,2
1088,0,1,6,63,-1,18,-1,-1,0
1089,1,0,6,63,1,4,-1,-1,3
1090,1,0,6,62,1,2,-1,-1,2
1091,0,1,6,62,-1,18,-1,-1,0
1092,1,0,6,62,1,4,-1,-1,3
1093,1,0,6,64,1,2,-1,-1,2
1094,0,1,6,64,-1,18,-1,-1,0
1095,1,0,6,64,1,4,-1,-1,3
1096,1,0,6,66,1,2,-1,-1,2
1097,0,1,6,65,-1,18,-1,-1,0
1098,1,0,6,65,1,4,-1,-1,3
1099,1,0,6,65,1,2,-1,-1,2
1100,0,1,6,64,-1,18,-1,-1,0
1101,1,0,6,64,1,4,-1,-1,3
1102,1,0,6,65,1,2,-1,-1,2
1103,0,1,6,64,-1,18,-1,-1,0
1104,1,0,6,64,1,4,-1,-1,3
1105,1,0,6,67,1,2,-1,-1,2
1106,0,1,6,66,-1,18,-1,-1,0
1107,1,0,6,66,1,4,-1,-1,3
1108,1,0,6,67,1,2,-1,-1,2
1109,0,1,6,67,-1,18,-1,-1,0
1110,1,0,6,66,1,4,-1,-1,3
1111,1,0,6,68,1,2,-1,-1,2
1112,0,1,6,67,-1,18,-1,-1,0
1113,1,0,6,67,1,4,-1,-1,3
1114,1,0,6,67,1,2,-1,-1,2
1115,0,1,6,66,-1,18,-1,-1,0
1116,1,0,6,66,1,4,-1,-1,3
1117,0,1,6,67,-1,18,-1,-1,0
1118,1,0,6,66,1,4,-1,-1,3
1119,1,0,6,66,1,2,-1,-1,2
1120,0,1,6,66,-1,18,-1,-1,0
1121,1,0,6,66,1,4,-1,-1,3
1122,1,0,6,65,1,2,-1,-1,2
1123,1,0,6,67,1,2,-1,-1,2
1124,0,1,6,67,-1,18,-1,-1,0
1125,1,0,6,67,1,4,-1,-1,3
1126,1,0,6,67,1,2,-1,-1,2
1127,0,1,6,67,-1,18,-1,-1,0
1128,1,0,6,66,1,4,-1,-1,3
1129,1,0,6,67,1,2,-1,-1,2
1130,0,1,6,67,-1,18,-1,-1,0
1131,1,0,6,66,1,4,-1,-1,3
1132,1,0,6,69,1,2,-1,-1,2
1133,0,1,6,69,-1,18,-1,-1,0
1134,1,0,6,68,1,4,-1,-1,3
1135,1,0,6,67,1,2,-1,-1,2
1136,0,1,6,66,-1,18,-1,-1,0
1137,1,0,6,66,1,4,-1,-1,3
1138,1,0,6,69,1,4,-1,-1,3
1139,1,0,6,69,1,2,-1,-1,2
1140,0,1,6,68,-1,18,-1,-1,0
1141,1,0,6,67,1,2,-1,-1,2
1142,0,1,6,67,-1,18,-1,-1,0
1143,1,0,6,66,1,4,-1,-1,3
1144,1,0,6,29,1,2,-1,-1,2
1145,0,1,6,29,-1,18,-1,-1,0
1146,1,0,6,29,1,4,-1,-1,3
1147,1,0,6,203,1,2,-1,-1,2
1148,0,1,6,202,-1,18,-1,-1,0
1149,1,0,6,202,1,4,-1,-1,3
1150,1,0,6,256,1,4,-1,-1,3
1151,1,0,6,255,1,2,-1,-1,2
1152,0,1,6,255,-1,18,-1,-1,0
1153,1,0,6,263,1,2,-1,-1,2
1154,0,1,6,263,-1,18,-1,-1,0
1155,1,0,6,263,1,4,-1,-1,3
1156,0,1,6,258,-1,18,-1,-1,0
1157,1,0,6,258,1,4,-1,-1,3
1158,1,0,6,258,1,2,-1,-1,2
1159,1,0,6,263,1,2,-1,-1,2
1160,0,1,6,263,-1,18,-1,-1,0
1161,1,0,6,262,1,4,-1,-1,3
1162,1,0,6,258,1,4,-1,-1,3
1163,1,0,6,258,1,2,-1,-1,2
1164,0,1,6,258,-1,18,-1,-1,0
1165,0,1,6,179,-1,18,-1,-1,0
1166,1,0,6,179,1,4,-1,-1,3
1167,1,0,6,178,1,2,-1,-1,2
1168,1,0,6,282,1,4,-1,-1,3
1169,1,0,6,282,1,2,-1,-1,2
1170,0,1,6,281,-1,18,-1,-1,0
1171,0,1,6,287,-1,18,-1,-1,0
1172,1,0,6,286,1,4,-1,-1,3
1173,1,0,6,286,1,2,-1,-1,2
1174,1,0,6,266,1,4,-1,-1,3
1175,1,0,6,265,1,2,-1,-1,2
1176,0,1,6,265,-1,18,-1,-1,0
1177,1,0,6,258,1,2,-1,-1,2
1178,0,1,6,258,-1,18,-1,-1,0
1179,1,0,6,258,1,4,-1,-1,3
1180,1,0,6,267,1,2,-1,-1,2
1181,0,1,6,266,-1,18,-1,-1,0
1182,1,0,6,266,1,4,-1,-1,3
1183,0,1,6,264,-1,18,-1,-1,0
1184,1,0,6,264,1,4,-1,-1,3
1185,1,0,6,263,1,2,-1,-1,2
1186,1,0,6,259,1,2,-1,-1,2
1187,0,1,6,258,-1,18,-1,-1,0
1188,1,0,6,258,1,4,-1,-1,3
1189,1,0,6,270,1,4,-1,-1,3
1190,1,0,6,269,1,2,-1,-1,2
1191,0,1,6,269,-1,18,-1,-1,0
1192,1,0,6,264,1,2,-1,-1,2
1193,0,1,6,264,-1,18,-1,-1,0
1194,1,0,6,263,1,4,-1,-1,3
1195,1,0,6,265,1,4,-1,-1,3
1196,1,0,6,265,1,2,-1,-1,2
1197,0,1,6,264,-1,18,-1,-1,0
1198,0,1,6,262,-1,18,-1,-1,0
1199,1,0,6,262,1,4,-1,-1,3
1200,1,0,6,262,1,2,-1,-1,2
1201,0,1,6,269,-1,18,-1,-1,0
1202,1,0,6,269,1,4,-1,-1,3
1203,1,0,6,268,1,2,-1,-1,2
1204,1,0,6,268,1,4,-1,-1,3
1205,1,0,6,267,1,2,-1,-1,2
1206,0,1,6,266,-1,18,-1,-1,0
1207,1,0,6,266,1,2,-1,-1,2
1208,0,1,6,265,-1,18,-1,-1,0
1209,1,0,6,265,1,4,-1,-1,3
1210,0,1,6,268,-1,18,-1,-1,0
1211,1,0,6,268,1,4,-1,-1,3
1212,1,0,6,268,1,2,-1,-1,2
1213,0,1,6,267,-1,18,-1,-1,0
1214,1,0,6,266,1,4,-1,-1,3
1215,1,0,6,266,1,2,-1,-1,2
1216,1,0,6,259,1,4,-1,-1,3
1217,1,0,6,258,1,2,-1,-1,2
1218,0,1,6,258,-1,18,-1,-1,0
1219,1,0,6,266,1,4,-1,-1,3
1220,1,0,6,265,1,2,-1,-1,2
1221,0,1,6,265,-1,18,-1,-1,0
1222,1,0,6,261,1,4,-1,-1,3
1223,1,0,6,261,1,2,-1,-1,2
1224,0,1,6,260,-1,18,-1,-1,0
1225,0,1,6,269,-1,18,-1,-1,0
1226,1,0,6,269,1,4,-1,-1,3
1227,1,0,6,268,1,2,-1,-1,2
1228,1,0,6,262,1,4,-1,-1,3
1229,1,0,6,262,1,2,-1,-1,2
1230,0,1,6,261,-1,18,-1,-1,0
1231,1,0,6,265,1,2,-1,-1,2
1232,0,1,6,265,-1,18,-1,-1,0
1233,1,0,6,264,1,4,-1,-1,3
1234,0,1,6,263,-1,18,-1,-1,0
1235,1,0,6,263,1,4,-1,-1,3
1236,1,0,6,262,1,2,-1,-1,2
1237,1,0,6,268,1,4,-1,-1,3
1238,1,0,6,268,1,2,-1,-1,2
1239,0,1,6,267,-1,18,-1,-1,0
1240,1,0,6,263,1,2,-1,-1,2
1241,0,1,6,263,-1,18,-1,-1,0
1242,1,0,6,263,1,4,-1,-1,3
1243,1,0,6,262,1,2,-1,-1,2
1244,0,1,6,261,-1,18,-1,-1,0
1245,1,0,6,261,1,4,-1,-1,3
1246,1,0,6,266,1,2,-1,-1,2
1247,0,1,6,265,-1,18,-1,-1,0
1248,1,0,6,265,1,4,-1,-1,3
1249,1,0,6,257,1,4,-1,-1,3
1250,1,0,6,257,1,2,-1,-1,2
1251,0,1,6,257,-1,18,-1,-1,0
1252,0,1,6,271,-1,18,-1,-1,0
1253,1,0,6,271,1,4,-1,-1,3
1254,1,0,6,270,1,2,-1,-1,2
1255,0,1,6,268,-1,18,-1,-1,0
1256,1,0,6,268,1,4,-1,-1,3
1257,1,0,6,267,1,2,-1,-1,2
1258,1,0,6,268,1,4,-1,-1,3
1259,1,0,6,268,1,2,-1,-1,2
1260,0,1,6,268,-1,18,-1,-1,0
1261,0,1,6,273,-1,18,-1,-1,0
1262,1,0,6,273,1,4,-1,-1,3
1263,1,0,6,273,1,2,-1,-1,2
1264,0,1,6,267,-1,18,-1,-1,0
1265,1,0,6,267,1,4,-1,-1,3
1266,1,0,6,266,1,2,-1,-1,2
1267,0,1,6,222,-1,18,-1,-1,0
1268,1,0,6,222,1,4,-1,-1,3
1269,1,0,6,222,1,2,-1,-1,2
1270,1,0,6,213,1,2,-1,-1,2
1271,0,1,6,213,-1,18,-1,-1,0
1272,1,0,6,212,1,4,-1,-1,3
1273,1,0,6,211,1,2,-1,-1,2
1274,0,1,6,211,-1,18,-1,-1,0
1275,1,0,6,211,1,4,-1,-1,3
1276,1,0,6,201,1,2,-1,-1,2
1277,0,1,6,201,-1,18,-1,-1,0
1278,1,0,6,200,1,4,-1,-1,3
1279,0,1,6,213,-1,18,-1,-1,0
1280,1,0,6,212,1,4,-1,-1,3
1281,1,0,6,212,1,2,-1,-1,2
1282,1,0,6,203,1,2,-1,-1,2
1283,0,1,6,203,-1,18,-1,-1,0
1284,1,0,6,203,1,4,-1,-1,3
1285,1,0,6,214,1,4,-1,-1,3
1286,1,0,6,214,1,2,-1,-1,2
1287,0,1,6,213,-1,18,-1,-1,0
1288,1,0,6,215,1,2,-1,-1,2
1289,0,1,6,215,-1,18,-1,-1,0
1290,1,0,6,214,1,4,-1,-1,3
1291,1,0,6,208,1,2,-1,-1,2
1292,0,1,6,208,-1,18,-1,-1,0
1293,1,0,6,208,1,4,-1,-1,3
1294,1,0,6,213,1,4,-1,-1,3
1295,1,0,6,212,1,2,-1,-1,2
1296,0,1,6,212,-1,18,-1,-1,0
1297,1,0,6,209,1,4,-1,-1,3
1298,1,0,6,209,1,2,-1,-1,2
1299,0,1,6,209,-1,18,-1,-1,0
1300,1,0,6,210,1,2,-1,-1,2
1301,0,1,6,210,-1,18,-1,-1,0
1302,1,0,6,209,1,4,-1,-1,3
1303,0,1,6,207,-1,18,-1,-1,0
1304,1,0,6,207,1,4,-1,-1,3
1305,1,0,6,206,1,2,-1,-1,2
1306,1,0,6,203,1,4,-1,-1,3
1307,1,0,6,203,1,2,-1,-1,2
1308,0,1,6,202,-1,18,-1,-1,0
1309,1,0,6,208,1,4,-1,-1,3
1310,1,0,6,208,1,2,-1,-1,2
1311,0,1,6,207,-1,18,-1,-1,0
1312,1,0,6,198,1,2,-1,-1,2
1313,0,1,6,198,-1,18,-1,-1,0
1314,1,0,6,197,1,4,-1,-1,3
1315,1,0,6,203,1,2,-1,-1,2
1316,0,1,6,203,-1,18,-1,-1,0
1317,1,0,6,202,1,4,-1,-1,3
1318,1,0,6,195,1,4,-1,-1,3
1319,1,0,6,196,1,2,-1,-1,2
1320,0,1,6,195,-1,18,-1,-1,0
1321,1,0,6,195,1,2,-1,-1,2
1322,0,1,6,195,-1,18,-1,-1,0
1323,1,0,6,194,1,4,-1,-1,3
1324,1,0,6,196,1,2,-1,-1,2
1325,0,1,6,194,-1,18,-1,-1,0
1326,1,0,6,195,1,4,-1,-1,3
1327,1,0,6,198,1,4,-1,-1,3
1328,1,0,6,198,1,2,-1,-1,2
1329,0,1,6,198,-1,18,-1,-1,0
1330,1,0,6,241,1,4,-1,-1,3
1331,1,0,6,241,1,2,-1,-1,2
1332,0,1,6,241,-1,18,-1,-1,0
1333,1,0,6,275,1,2,-1,-1,2
1334,0,1,6,276,-1,18,-1,-1,0
1335,1,0,6,275,1,4,-1,-1,3
1336,1,0,6,273,1,4,-1,-1,3
1337,1,0,6,273,1,2,-1,-1,2
1338,0,1,6,273,-1,18,-1,-1,0
1339,1,0,6,279,1,2,-1,-1,2
1340,0,1,6,279,-1,18,-1,-1,0
1341,1,0,6,278,1,4,-1,-1,3
