id,dst_ip,src_ip,proto,count,port,flag,type,length,attack
821,1,0,1,63,-1,-1,8,-1,1
822,0,1,1,63,-1,-1,0,-1,0
823,1,0,1,67,-1,-1,8,-1,1
824,0,1,1,66,-1,-1,0,-1,0
825,1,0,1,66,-1,-1,8,-1,1
826,0,1,1,66,-1,-1,0,-1,0
827,1,0,1,62,-1,-1,8,-1,1
828,0,1,1,62,-1,-1,0,-1,0
829,1,0,1,66,-1,-1,8,-1,1
830,0,1,1,65,-1,-1,0,-1,0
831,1,0,1,62,-1,-1,8,-1,1
832,0,1,1,61,-1,-1,0,-1,0
833,1,0,1,63,-1,-1,8,-1,1
834,0,1,1,62,-1,-1,0,-1,0
835,1,0,1,66,-1,-1,8,-1,1
836,0,1,1,66,-1,-1,0,-1,0
837,1,0,1,67,-1,-1,8,-1,1
838,0,1,1,67,-1,-1,0,-1,0
839,1,0,1,69,-1,-1,8,-1,1
840,0,1,1,68,-1,-1,0,-1,0
841,0,1,1,67,-1,-1,0,-1,0
842,1,0,1,68,-1,-1,8,-1,1
843,1,0,1,65,-1,-1,8,-1,1
844,0,1,1,64,-1,-1,0,-1,0
845,1,0,1,65,-1,-1,8,-1,1
846,0,1,1,64,-1,-1,0,-1,0
847,1,0,1,67,-1,-1,8,-1,1
848,0,1,1,67,-1,-1,0,-1,0
849,1,0,1,67,-1,-1,8,-1,1
850,0,1,1,66,-1,-1,0,-1,0
851,1,0,1,71,-1,-1,8,-1,1
852,0,1,1,70,-1,-1,0,-1,0
853,1,0,1,66,-1,-1,8,-1,1
854,0,1,1,66,-1,-1,0,-1,0
855,1,0,1,66,-1,-1,8,-1,1
856,0,1,1,66,-1,-1,0,-1,0
857,1,0,1,71,-1,-1,8,-1,1
858,0,1,1,70,-1,-1,0,-1,0
859,0,1,1,70,-1,-1,0,-1,0
860,1,0,1,69,-1,-1,8,-1,1
861,1,0,1,69,-1,-1,8,-1,1
862,0,1,1,69,-1,-1,0,-1,0
863,1,0,1,70,-1,-1,8,-1,1
864,0,1,1,69,-1,-1,0,-1,0
865,1,0,1,66,-1,-1,8,-1,1
866,0,1,1,66,-1,-1,0,-1,0
867,1,0,1,69,-1,-1,8,-1,1
868,0,1,1,69,-1,-1,0,-1,0
869,0,1,1,69,-1,-1,0,-1,0
870,1,0,1,69,-1,-1,8,-1,1
871,1,0,1,73,-1,-1,8,-1,1
872,0,1,1,73,-1,-1,0,-1,0
873,1,0,1,75,-1,-1,8,-1,1
874,0,1,1,75,-1,-1,0,-1,0
875,1,0,1,75,-1,-1,8,-1,1
876,0,1,1,74,-1,-1,0,-1,0
877,1,0,1,72,-1,-1,8,-1,1
878,0,1,1,71,-1,-1,0,-1,0
879,1,0,1,74,-1,-1,8,-1,1
880,0,1,1,73,-1,-1,0,-1,0
881,1,0,1,74,-1,-1,8,-1,1
882,0,1,1,74,-1,-1,0,-1,0
883,1,0,1,75,-1,-1,8,-1,1
884,0,1,1,75,-1,-1,0,-1,0
885,1,0,1,75,-1,-1,8,-1,1
886,0,1,1,74,-1,-1,0,-1,0
887,1,0,1,77,-1,-1,8,-1,1
888,0,1,1,76,-1,-1,0,-1,0
889,1,0,1,73,-1,-1,8,-1,1
890,0,1,1,73,-1,-1,0,-1,0
891,1,0,1,55,-1,-1,8,-1,1
892,0,1,1,55,-1,-1,0,-1,0
893,1,0,1,1,-1,-1,8,-1,0
894,0,1,1,165,-1,-1,0,-1,0
895,1,0,1,544,-1,-1,8,-1,1
896,0,1,1,544,-1,-1,0,-1,0
897,1,0,1,526,-1,-1,8,-1,1
898,0,1,1,526,-1,-1,0,-1,0
899,0,1,1,531,-1,-1,0,-1,0
900,1,0,1,530,-1,-1,8,-1,1
901,0,1,1,538,-1,-1,0,-1,0
902,1,0,1,537,-1,-1,8,-1,1
903,1,0,1,546,-1,-1,8,-1,1
904,0,1,1,546,-1,-1,0,-1,0
905,1,0,1,532,-1,-1,8,-1,1
906,0,1,1,531,-1,-1,0,-1,0
907,0,1,1,543,-1,-1,0,-1,0
908,1,0,1,544,-1,-1,8,-1,1
909,0,1,1,543,-1,-1,0,-1,0
910,1,0,1,539,-1,-1,8,-1,1
911,0,1,1,515,-1,-1,0,-1,0
912,1,0,1,514,-1,-1,8,-1,1
913,1,0,1,521,-1,-1,8,-1,1
914,0,1,1,522,-1,-1,0,-1,0
915,1,0,1,529,-1,-1,8,-1,1
916,0,1,1,532,-1,-1,0,-1,0
917,0,1,1,530,-1,-1,0,-1,0
918,1,0,1,529,-1,-1,8,-1,1
919,0,1,1,535,-1,-1,0,-1,0
920,1,0,1,535,-1,-1,8,-1,1
921,0,1,1,521,-1,-1,0,-1,0
922,1,0,1,520,-1,-1,8,-1,1
923,1,0,1,536,-1,-1,8,-1,1
924,0,1,1,536,-1,-1,0,-1,0
925,0,1,1,544,-1,-1,0,-1,0
926,1,0,1,543,-1,-1,8,-1,1
927,1,0,1,533,-1,-1,8,-1,1
928,0,1,1,532,-1,-1,0,-1,0
929,1,0,1,522,-1,-1,8,-1,1
930,0,1,1,523,-1,-1,0,-1,0
931,1,0,1,532,-1,-1,8,-1,1
932,0,1,1,534,-1,-1,0,-1,0
933,1,0,1,329,-1,-1,8,-1,1
934,0,1,1,328,-1,-1,0,-1,0
935,0,1,1,536,-1,-1,0,-1,0
936,1,0,1,537,-1,-1,8,-1,1
937,1,0,1,534,-1,-1,8,-1,1
938,0,1,1,531,-1,-1,0,-1,0
939,1,0,1,542,-1,-1,8,-1,1
940,0,1,1,539,-1,-1,0,-1,0
941,1,0,1,535,-1,-1,8,-1,1
942,0,1,1,531,-1,-1,0,-1,0
