protocal,count,port,flag,type,srcip,attack
6,1,9178,25,-1,-1,0
17,3302,31500,-1,-1,-1,4
17,3173,31500,-1,-1,-1,4
6,1,9178,25,-1,-1,0
17,3302,31500,-1,-1,-1,4
17,2989,31500,-1,-1,-1,4
17,3287,31500,-1,-1,-1,4
17,3296,31500,-1,-1,-1,4
6,1,9178,25,-1,-1,0
17,3206,31500,-1,-1,-1,4
6,1,9178,25,-1,-1,0
17,3249,31500,-1,-1,-1,4
17,3204,31500,-1,-1,-1,4
6,1,902,24,-1,-1,0
17,3290,31500,-1,-1,-1,4
17,3302,31500,-1,-1,-1,4
6,1,9156,16,-1,-1,0
17,3296,31500,-1,-1,-1,4
6,10,9156,16,-1,-1,0
6,22,902,24,-1,-1,0
17,3206,31500,-1,-1,-1,4
6,5,443,20,-1,-1,0
6,1,443,16,-1,-1,0
6,6,443,24,-1,-1,0
6,12,902,24,-1,-1,0
6,1,9129,24,-1,-1,0
6,1,9126,24,-1,-1,0
17,3256,31500,-1,-1,-1,4
6,1,9129,16,-1,-1,0
6,1,9128,24,-1,-1,0
6,1,443,16,-1,-1,0
6,14,9156,16,-1,-1,0
6,31,902,24,-1,-1,0
17,3139,31500,-1,-1,-1,4
6,1,443,16,-1,-1,0
6,5,9156,16,-1,-1,0
6,9,902,24,-1,-1,0
17,3337,31500,-1,-1,-1,4
6,9,9156,16,-1,-1,0
6,14,902,24,-1,-1,0
17,3280,31500,-1,-1,-1,4
6,17,9156,16,-1,-1,0
6,21,902,24,-1,-1,0
6,1,9129,24,-1,-1,0
17,3224,31500,-1,-1,-1,4
17,3330,31500,-1,-1,-1,4
6,1,9139,16,-1,-1,0
6,5,443,24,-1,-1,0
6,4,443,20,-1,-1,0
6,2,9129,24,-1,-1,0
6,1,902,20,-1,-1,0
6,1,9129,16,-1,-1,0
17,3261,31500,-1,-1,-1,4
6,1,9128,24,-1,-1,0
17,3214,31500,-1,-1,-1,4
17,3390,31500,-1,-1,-1,4
17,3314,31500,-1,-1,-1,4
17,3288,31500,-1,-1,-1,4
17,3336,31500,-1,-1,-1,4
17,3225,31500,-1,-1,-1,4
6,1,443,16,-1,-1,0
6,1,443,2,-1,-1,0
17,3305,31500,-1,-1,-1,4
17,3311,31500,-1,-1,-1,4
17,3231,31500,-1,-1,-1,4
17,3277,31500,-1,-1,-1,4
17,1,137,-1,-1,-1,0
17,3256,31500,-1,-1,-1,4
17,4,137,-1,-1,-1,0
17,3254,31500,-1,-1,-1,4
17,1,137,-1,-1,-1,0
17,3267,31500,-1,-1,-1,4
17,4,137,-1,-1,-1,0
6,1,9128,24,-1,-1,0
6,1,443,16,-1,-1,0
6,2,443,24,-1,-1,0
17,3422,31500,-1,-1,-1,4
1,1,-1,1,3,-1,0
6,4,443,24,-1,-1,0
6,1,9129,24,-1,-1,0
17,3237,31500,-1,-1,-1,4
6,1,9129,16,-1,-1,0
6,2,443,24,-1,-1,0
17,1,53,-1,-1,-1,0
17,3388,31500,-1,-1,-1,4
1,1,-1,1,3,-1,0
6,1,443,16,-1,-1,0
17,3249,31500,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3295,31500,-1,-1,-1,4
17,2872,31500,-1,-1,-1,4
17,3197,31500,-1,-1,-1,4
6,8,1052,16,-1,-1,0
17,6564,31500,-1,-1,-1,4
17,3067,31500,-1,-1,-1,4
6,1,1057,16,-1,-1,0
6,1,902,16,-1,-1,0
17,3259,31500,-1,-1,-1,4
6,1,902,16,-1,-1,0
6,2,1057,16,-1,-1,0
6,1,902,24,-1,-1,0
17,1,53,-1,-1,-1,0
17,3132,31500,-1,-1,-1,4
6,2,1052,16,-1,-1,0
6,2,902,16,-1,-1,0
6,1,1075,16,-1,-1,0
17,3192,31500,-1,-1,-1,4
6,1,902,16,-1,-1,0
17,3271,31500,-1,-1,-1,4
6,1,1057,16,-1,-1,0
6,2,902,16,-1,-1,0
6,1,902,24,-1,-1,0
17,3273,31500,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3299,31500,-1,-1,-1,4
17,3234,31500,-1,-1,-1,4
17,2,137,-1,-1,-1,0
17,3212,31500,-1,-1,-1,4
17,3084,31500,-1,-1,-1,4
17,2912,31500,-1,-1,-1,4
6,2,902,16,-1,-1,0
6,2,1057,16,-1,-1,0
6,3,902,24,-1,-1,0
17,3084,31500,-1,-1,-1,4
6,4,1052,16,-1,-1,0
17,3067,31500,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,2891,31500,-1,-1,-1,4
17,3080,31500,-1,-1,-1,4
6,19,902,24,-1,-1,0
6,1,1075,16,-1,-1,0
17,3065,31500,-1,-1,-1,4
6,7,1052,16,-1,-1,0
6,1,902,16,-1,-1,0
17,2778,31500,-1,-1,-1,4
6,1,1052,16,-1,-1,0
17,1,53,-1,-1,-1,0
17,3105,31500,-1,-1,-1,4
6,1,1075,16,-1,-1,0
6,17,902,24,-1,-1,0
6,7,1075,16,-1,-1,0
17,2926,31500,-1,-1,-1,4
6,21,902,24,-1,-1,0
6,19,1075,16,-1,-1,0
17,2972,31500,-1,-1,-1,4
6,11,902,24,-1,-1,0
6,1,80,24,-1,-1,0
6,12,1075,16,-1,-1,0
17,3014,31500,-1,-1,-1,4
6,1,1085,24,-1,-1,0
6,1,1057,16,-1,-1,0
6,1,1085,17,-1,-1,0
6,1,1085,18,-1,-1,0
6,2,902,24,-1,-1,0
6,1,80,17,-1,-1,0
17,2926,31500,-1,-1,-1,4
6,1,1057,16,-1,-1,0
6,1,902,16,-1,-1,0
6,1,1085,17,-1,-1,0
6,2,902,24,-1,-1,0
17,3080,31500,-1,-1,-1,4
6,1,1057,16,-1,-1,0
6,2,902,16,-1,-1,0
6,15,902,24,-1,-1,0
17,3029,31500,-1,-1,-1,4
6,7,1057,16,-1,-1,0
6,12,902,24,-1,-1,0
17,2917,31500,-1,-1,-1,4
6,20,1057,16,-1,-1,0
6,28,902,24,-1,-1,0
17,1,53,-1,-1,-1,0
17,2146,31500,-1,-1,-1,4
6,7,1057,16,-1,-1,0
6,1,1043,24,-1,-1,0
6,7,902,24,-1,-1,0
17,2219,31500,-1,-1,-1,4
6,2,1057,16,-1,-1,0
17,3397,31500,-1,-1,-1,4
6,1,902,16,-1,-1,0
6,1,1057,16,-1,-1,0
6,1,1086,24,-1,-1,0
6,1,902,24,-1,-1,0
17,3191,31500,-1,-1,-1,4
6,1,1086,24,-1,-1,0
17,1,53,-1,-1,-1,0
17,2,137,-1,-1,-1,0
17,3391,31500,-1,-1,-1,4
6,1,1075,16,-1,-1,0
17,2,137,-1,-1,-1,0
17,3393,31500,-1,-1,-1,4
17,1,137,-1,-1,-1,0
17,3413,31500,-1,-1,-1,4
6,1,902,16,-1,-1,0
17,1,53,-1,-1,-1,0
17,3,137,-1,-1,-1,0
17,3417,31500,-1,-1,-1,4
1,1,-1,1,3,-1,0
6,1,902,24,-1,-1,0
17,4,137,-1,-1,-1,0
17,3350,31500,-1,-1,-1,4
6,1,1057,16,-1,-1,0
17,2,137,-1,-1,-1,0
17,3491,31500,-1,-1,-1,4
6,1,1057,16,-1,-1,0
17,3460,31500,-1,-1,-1,4
6,1,902,24,-1,-1,0
6,1,1075,16,-1,-1,0
17,1,53,-1,-1,-1,0
17,3452,31500,-1,-1,-1,4
17,3467,31500,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3516,31500,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3465,31500,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3410,31500,-1,-1,-1,4
17,3400,31500,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3407,31500,-1,-1,-1,4
6,1,1057,16,-1,-1,0
17,1,53,-1,-1,-1,0
17,3401,31500,-1,-1,-1,4
6,1,902,16,-1,-1,0
6,1,902,24,-1,-1,0
17,3412,31500,-1,-1,-1,4
6,3,1086,24,-1,-1,0
17,3399,31500,-1,-1,-1,4
6,1,1086,24,-1,-1,0
6,3,1075,16,-1,-1,0
17,3353,31500,-1,-1,-1,4
6,1,902,16,-1,-1,0
6,1,902,24,-1,-1,0
17,3369,31500,-1,-1,-1,4
6,2,1086,24,-1,-1,0
17,3,137,-1,-1,-1,0
17,3441,31500,-1,-1,-1,4
6,1,902,16,-1,-1,0
17,1,53,-1,-1,-1,0
17,1,137,-1,-1,-1,0
17,3492,31500,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,1,137,-1,-1,-1,0
17,3475,31500,-1,-1,-1,0
17,2,137,-1,-1,-1,0
17,3439,31500,-1,-1,-1,4
17,1,137,-1,-1,-1,0
17,3487,31500,-1,-1,-1,4
17,2,53,-1,-1,-1,0
17,3473,31500,-1,-1,-1,4
17,3509,31500,-1,-1,-1,4
17,3449,31500,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3481,31500,-1,-1,-1,4
6,2,902,24,-1,-1,0
17,1,53,-1,-1,-1,0
17,3455,31500,-1,-1,-1,4
17,3463,31500,-1,-1,-1,4
6,1,902,16,-1,-1,0
6,22,902,24,-1,-1,0
17,3427,31500,-1,-1,-1,4
6,16,1057,16,-1,-1,0
6,15,902,24,-1,-1,0
17,1,53,-1,-1,-1,0
17,3258,31500,-1,-1,-1,4
17,3113,31500,-1,-1,-1,4
17,3427,31500,-1,-1,-1,4
17,3359,31500,-1,-1,-1,4
6,8,1086,16,-1,-1,0
17,1,53,-1,-1,-1,0
17,2,137,-1,-1,-1,0
17,3407,31500,-1,-1,-1,4
17,3395,31500,-1,-1,-1,4
17,4,137,-1,-1,-1,0
6,1,1084,16,-1,-1,0
6,1,443,16,-1,-1,0
6,1,1088,24,-1,-1,0
17,3432,31500,-1,-1,-1,4
17,4,137,-1,-1,-1,0
6,1,1084,16,-1,-1,0
6,1,443,16,-1,-1,0
17,3421,31500,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,4,137,-1,-1,-1,0
17,3433,31500,-1,-1,-1,4
17,1,137,-1,-1,-1,0
6,1,1038,24,-1,-1,0
17,3456,31500,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,1,137,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,1,1038,16,-1,-1,0
17,3458,31500,-1,-1,-1,4
6,1,443,24,-1,-1,0
6,1,1084,16,-1,-1,0
6,2,443,16,-1,-1,0
6,1,1035,24,-1,-1,0
17,3445,31500,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,2,137,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,1,1035,16,-1,-1,0
6,1,443,16,-1,-1,0
1,1,-1,1,3,-1,0
17,3457,31500,-1,-1,-1,4
17,6,137,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,1,1087,24,-1,-1,0
17,3405,31500,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,4,137,-1,-1,-1,0
17,3422,31500,-1,-1,-1,4
17,2,137,-1,-1,-1,0
17,3502,31500,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,1,137,-1,-1,-1,0
17,3505,31500,-1,-1,-1,4
6,1,1075,4,-1,-1,0
17,2,137,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,1,1035,16,-1,-1,0
6,1,443,16,-1,-1,0
6,1,1075,20,-1,-1,0
17,3435,31500,-1,-1,-1,4
6,1,902,16,-1,-1,0
6,1,1071,16,-1,-1,0
6,1,1071,24,-1,-1,0
6,1,1066,16,-1,-1,0
6,1,1084,24,-1,-1,0
6,1,1089,16,-1,-1,0
17,1,53,-1,-1,-1,0
6,3,443,24,-1,-1,0
6,1,902,16,-1,-1,0
6,3,443,16,-1,-1,0
17,3450,31500,-1,-1,-1,4
6,1,1035,16,-1,-1,0
6,1,1057,16,-1,-1,0
17,1,53,-1,-1,-1,0
17,3412,31500,-1,-1,-1,4
6,1,1066,16,-1,-1,0
17,3460,31500,-1,-1,-1,4
6,1,1066,16,-1,-1,0
6,1,1088,16,-1,-1,0
6,2,443,24,-1,-1,0
6,1,902,16,-1,-1,0
6,2,443,16,-1,-1,0
6,1,1088,24,-1,-1,0
17,3361,31500,-1,-1,-1,4
6,1,1090,18,-1,-1,0
6,1,1066,16,-1,-1,0
17,1,53,-1,-1,-1,0
6,1,1035,16,-1,-1,0
6,2,443,16,-1,-1,0
6,1,1088,24,-1,-1,0
17,3471,31500,-1,-1,-1,4
17,3404,31500,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3418,31500,-1,-1,-1,4
17,1,5353,-1,-1,-1,0
17,3493,31500,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3456,31500,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,1,137,-1,-1,-1,0
6,2,902,16,-1,-1,0
6,2,1090,24,-1,-1,0
6,1,902,24,-1,-1,0
17,3438,31500,-1,-1,-1,4
6,1,1090,18,-1,-1,0
17,2,137,-1,-1,-1,0
6,2,1087,16,-1,-1,0
6,1,1035,16,-1,-1,0
6,1,1087,24,-1,-1,0
17,3169,31500,-1,-1,-1,4
6,1,443,24,-1,-1,0
17,3,137,-1,-1,-1,0
17,3465,31500,-1,-1,-1,4
17,2,137,-1,-1,-1,0
17,3472,31500,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,2,137,-1,-1,-1,0
17,3468,31500,-1,-1,-1,4
17,3468,31500,-1,-1,-1,4
17,3489,31500,-1,-1,-1,4
6,12,1091,24,-1,-1,0
17,1,53,-1,-1,-1,0
6,63,902,16,-1,-1,0
17,3518,80,-1,-1,-1,4
6,6,1096,16,-1,-1,0
6,82,1091,16,-1,-1,0
17,1,53,-1,-1,-1,0
6,10,902,24,-1,-1,0
6,1,1096,24,-1,-1,0
17,4084,80,-1,-1,-1,4
6,1,1091,16,-1,-1,0
6,1,902,24,-1,-1,0
17,3419,80,-1,-1,-1,4
17,3136,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3257,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3119,80,-1,-1,-1,4
6,1,80,2,-1,-1,0
17,3294,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3163,80,-1,-1,-1,4
17,3443,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3322,80,-1,-1,-1,4
17,1,5353,-1,-1,-1,0
17,3089,80,-1,-1,-1,4
17,1,5355,-1,-1,-1,0
17,3255,80,-1,-1,-1,4
17,3153,80,-1,-1,-1,4
17,3161,80,-1,-1,-1,4
17,3106,80,-1,-1,-1,4
17,3110,80,-1,-1,-1,4
17,3141,80,-1,-1,-1,4
17,3073,80,-1,-1,-1,4
17,3259,80,-1,-1,-1,4
17,3113,80,-1,-1,-1,4
17,3189,80,-1,-1,-1,4
6,1,902,20,-1,-1,0
6,1,443,24,-1,-1,0
17,3179,80,-1,-1,-1,4
6,1,443,24,-1,-1,0
17,3169,80,-1,-1,-1,4
6,1,443,24,-1,-1,0
17,3169,80,-1,-1,-1,4
6,1,80,20,-1,-1,0
17,3185,80,-1,-1,-1,4
17,3187,80,-1,-1,-1,4
17,3250,80,-1,-1,-1,4
17,3202,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,1,80,2,-1,-1,0
17,3246,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3207,80,-1,-1,-1,4
17,3129,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3322,80,-1,-1,-1,4
17,3010,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3251,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3246,80,-1,-1,-1,4
17,2950,80,-1,-1,-1,4
17,3291,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3198,80,-1,-1,-1,4
17,3055,80,-1,-1,-1,4
17,3138,80,-1,-1,-1,4
6,1,443,20,-1,-1,0
17,3227,80,-1,-1,-1,4
17,3046,80,-1,-1,-1,4
17,3265,80,-1,-1,-1,4
17,3010,80,-1,-1,-1,4
17,3096,80,-1,-1,-1,4
6,1,443,24,-1,-1,0
17,1,53,-1,-1,-1,0
17,3249,80,-1,-1,-1,4
17,3107,80,-1,-1,-1,4
17,3236,80,-1,-1,-1,4
17,3196,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,1,1154,18,-1,-1,0
17,3210,80,-1,-1,-1,4
6,1,443,24,-1,-1,0
17,3163,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3303,80,-1,-1,-1,4
17,3101,80,-1,-1,-1,4
17,3149,80,-1,-1,-1,4
17,3251,80,-1,-1,-1,4
17,3182,80,-1,-1,-1,4
17,3213,80,-1,-1,-1,4
17,3090,80,-1,-1,-1,4
6,1,1154,18,-1,-1,0
17,3165,80,-1,-1,-1,4
6,1,443,16,-1,-1,0
17,3189,80,-1,-1,-1,4
17,3152,80,-1,-1,-1,4
17,3185,80,-1,-1,-1,4
17,3157,80,-1,-1,-1,4
17,3039,80,-1,-1,-1,4
6,185,1350,16,-1,-1,0
6,44,902,24,-1,-1,0
17,3912,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3639,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3205,80,-1,-1,-1,4
17,3255,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,1,902,24,-1,-1,0
17,2899,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,1,1350,16,-1,-1,0
6,3,902,24,-1,-1,0
17,3238,80,-1,-1,-1,4
17,6544,80,-1,-1,-1,4
17,3225,80,-1,-1,-1,4
17,3228,80,-1,-1,-1,4
17,6455,80,-1,-1,-1,4
17,3251,80,-1,-1,-1,4
6,1,902,24,-1,-1,0
17,3268,80,-1,-1,-1,4
6,1,902,24,-1,-1,0
17,3267,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3283,80,-1,-1,-1,4
17,3296,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3227,80,-1,-1,-1,4
17,3272,80,-1,-1,-1,4
17,3242,80,-1,-1,-1,4
17,1,65036,-1,-1,-1,0
6,1,902,20,-1,-1,0
17,3254,80,-1,-1,-1,4
6,1,443,24,-1,-1,0
17,3288,80,-1,-1,-1,4
17,3208,80,-1,-1,-1,4
17,3250,80,-1,-1,-1,4
17,3338,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3267,80,-1,-1,-1,4
17,3251,80,-1,-1,-1,4
17,3280,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3282,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3262,80,-1,-1,-1,4
17,3270,80,-1,-1,-1,4
17,3173,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3194,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3258,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3246,80,-1,-1,-1,4
17,3279,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,1,53,-1,-1,-1,0
17,3171,80,-1,-1,-1,4
17,2,53,-1,-1,-1,0
17,3245,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,1,53,-1,-1,-1,0
17,3103,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,1,443,24,-1,-1,0
17,3218,80,-1,-1,-1,4
17,2,53,-1,-1,-1,0
17,3248,80,-1,-1,-1,4
17,3240,80,-1,-1,-1,4
6,1,443,24,-1,-1,0
17,3155,80,-1,-1,-1,4
17,2,53,-1,-1,-1,0
17,3084,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,2912,80,-1,-1,-1,4
17,3149,80,-1,-1,-1,4
17,3337,80,-1,-1,-1,4
17,3261,80,-1,-1,-1,4
17,3239,80,-1,-1,-1,4
17,3203,80,-1,-1,-1,4
17,2979,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,1,53,-1,-1,-1,0
17,3111,80,-1,-1,-1,4
17,3216,80,-1,-1,-1,4
17,2953,80,-1,-1,-1,4
17,3067,80,-1,-1,-1,4
17,3028,80,-1,-1,-1,4
6,1,443,2,-1,-1,0
17,3298,80,-1,-1,-1,4
17,3254,80,-1,-1,-1,4
6,1,1385,18,-1,-1,0
17,3306,80,-1,-1,-1,4
17,3342,80,-1,-1,-1,4
6,1,443,16,-1,-1,0
17,3320,80,-1,-1,-1,4
17,3201,80,-1,-1,-1,4
17,3312,80,-1,-1,-1,4
17,3250,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3246,80,-1,-1,-1,4
6,1,443,20,-1,-1,0
17,3255,80,-1,-1,-1,4
17,3196,80,-1,-1,-1,4
17,3231,80,-1,-1,-1,4
17,3307,80,-1,-1,-1,4
17,1,5353,-1,-1,-1,0
17,3170,80,-1,-1,-1,4
17,3290,80,-1,-1,-1,4
17,3310,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3184,80,-1,-1,-1,4
6,1,80,17,-1,-1,0
17,3157,80,-1,-1,-1,4
6,1,443,2,-1,-1,0
17,3134,80,-1,-1,-1,4
6,1,80,2,-1,-1,0
17,3028,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,2,443,2,-1,-1,0
6,1,1389,18,-1,-1,0
17,3076,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,1,443,20,-1,-1,0
17,2884,80,-1,-1,-1,4
6,1,443,2,-1,-1,0
17,3086,80,-1,-1,-1,4
6,1,55148,16,-1,-1,0
6,1,22,20,-1,-1,0
17,3264,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,3280,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,1,55163,18,-1,-1,0
6,1,22,2,-1,-1,0
17,3254,80,-1,-1,-1,4
6,1,1389,18,-1,-1,0
6,1,55163,18,-1,-1,0
6,1,80,2,-1,-1,0
17,3230,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,1,443,16,-1,-1,0
17,3258,80,-1,-1,-1,4
6,1,55163,18,-1,-1,0
17,3252,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
17,1,53,-1,-1,-1,0
6,1,443,2,-1,-1,0
6,1,1388,18,-1,-1,0
17,3370,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,1,55163,24,-1,-1,0
17,1,53,-1,-1,-1,0
17,3232,80,-1,-1,-1,4
6,1,22,24,-1,-1,0
6,1,55163,16,-1,-1,0
17,3298,80,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,1,443,24,-1,-1,0
17,1,5353,-1,-1,-1,0
17,3210,80,-1,-1,-1,4
