protocal,count,port,flag,type,srcip,attack
17,56,35623,-1,-1,-1,0
6,2,443,24,-1,-1,0
6,2,41028,16,-1,-1,0
6,1,443,24,-1,-1,0
17,78,51018,-1,-1,-1,0
17,1,138,-1,-1,-1,0
17,57,35623,-1,-1,-1,0
17,76,51018,-1,-1,-1,0
17,56,35623,-1,-1,-1,0
17,73,51018,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,1,40638,24,-1,-1,0
6,1,40638,16,-1,-1,0
17,55,35623,-1,-1,-1,0
6,1,443,24,-1,-1,0
17,79,51018,-1,-1,-1,0
17,56,35623,-1,-1,-1,0
17,70,51018,-1,-1,-1,0
17,55,35623,-1,-1,-1,0
17,77,51018,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,1,52580,16,-1,-1,0
6,1,33140,16,-1,-1,0
6,1,80,16,-1,-1,0
6,1,53652,16,-1,-1,0
6,1,443,16,-1,-1,0
17,58,35623,-1,-1,-1,0
17,75,51018,-1,-1,-1,0
17,57,35623,-1,-1,-1,0
17,75,51018,-1,-1,-1,0
6,1,35408,25,-1,-1,0
6,2,443,24,-1,-1,0
6,1,443,16,-1,-1,0
17,56,35623,-1,-1,-1,0
6,1,443,17,-1,-1,0
6,3,35408,16,-1,-1,0
17,71,51018,-1,-1,-1,0
17,56,35623,-1,-1,-1,0
17,75,51018,-1,-1,-1,0
6,1,33962,24,-1,-1,0
6,1,443,16,-1,-1,0
17,55,35623,-1,-1,-1,0
17,77,51018,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,3,33962,24,-1,-1,0
6,1,33962,16,-1,-1,0
6,3,443,16,-1,-1,0
17,57,35623,-1,-1,-1,0
17,73,51018,-1,-1,-1,0
17,57,35623,-1,-1,-1,0
17,81,51018,-1,-1,-1,0
17,55,35623,-1,-1,-1,0
17,65,51018,-1,-1,-1,0
17,55,35623,-1,-1,-1,0
17,79,51018,-1,-1,-1,0
17,59,35623,-1,-1,-1,0
17,78,51018,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,1,52580,16,-1,-1,0
6,1,33140,16,-1,-1,0
6,1,80,16,-1,-1,0
6,1,53652,16,-1,-1,0
6,1,443,16,-1,-1,0
17,53,35623,-1,-1,-1,0
17,71,51018,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,1,52580,16,-1,-1,0
6,1,80,16,-1,-1,0
6,1,53652,16,-1,-1,0
17,58,35623,-1,-1,-1,0
17,74,51018,-1,-1,-1,0
17,55,35623,-1,-1,-1,0
17,82,51018,-1,-1,-1,0
17,59,35623,-1,-1,-1,0
17,77,51018,-1,-1,-1,0
17,55,35623,-1,-1,-1,0
17,67,51018,-1,-1,-1,0
17,57,35623,-1,-1,-1,0
17,68,51018,-1,-1,-1,0
17,56,35623,-1,-1,-1,0
17,84,51018,-1,-1,-1,0
17,57,35623,-1,-1,-1,0
17,68,51018,-1,-1,-1,0
17,57,35623,-1,-1,-1,0
17,83,51018,-1,-1,-1,0
17,55,35623,-1,-1,-1,0
17,65,51018,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,1,33140,16,-1,-1,0
6,1,443,16,-1,-1,0
6,1,55030,16,-1,-1,0
6,1,443,16,-1,-1,0
17,56,35623,-1,-1,-1,0
6,1,55030,24,-1,-1,0
17,60,51018,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,1,52580,16,-1,-1,0
6,1,80,16,-1,-1,0
6,1,53652,16,-1,-1,0
17,56,35623,-1,-1,-1,0
17,85,51018,-1,-1,-1,0
17,57,35623,-1,-1,-1,0
17,69,51018,-1,-1,-1,0
6,1,33962,24,-1,-1,0
6,1,443,16,-1,-1,0
17,54,35623,-1,-1,-1,0
17,81,51018,-1,-1,-1,0
6,1,443,24,-1,-1,0
17,2,53,-1,-1,-1,0
6,5,33962,24,-1,-1,0
6,2,33962,16,-1,-1,0
17,2,42299,-1,-1,-1,0
6,6,443,16,-1,-1,0
17,4,56461,-1,-1,-1,0
17,4,53,-1,-1,-1,0
17,57,35623,-1,-1,-1,0
17,81,51018,-1,-1,-1,0
17,53,35623,-1,-1,-1,0
17,69,51018,-1,-1,-1,0
6,2,443,4,-1,-1,0
6,1,55028,24,-1,-1,0
6,1,443,17,-1,-1,0
6,2,443,24,-1,-1,0
6,1,55028,25,-1,-1,0
6,3,55028,16,-1,-1,0
17,58,35623,-1,-1,-1,0
17,64,51018,-1,-1,-1,0
17,60,35623,-1,-1,-1,0
17,78,51018,-1,-1,-1,0
17,1,138,-1,-1,-1,0
17,54,35623,-1,-1,-1,0
17,73,51018,-1,-1,-1,0
17,1,138,-1,-1,-1,0
17,59,35623,-1,-1,-1,0
17,77,51018,-1,-1,-1,0
6,1,33140,16,-1,-1,0
6,1,443,16,-1,-1,0
17,56,35623,-1,-1,-1,0
17,75,51018,-1,-1,-1,0
6,1,443,16,-1,-1,0
6,1,52580,16,-1,-1,0
6,1,33140,16,-1,-1,0
6,1,80,16,-1,-1,0
6,1,53652,16,-1,-1,0
6,1,443,16,-1,-1,0
17,56,35623,-1,-1,-1,0
17,81,51018,-1,-1,-1,0
17,56,35623,-1,-1,-1,0
17,74,51018,-1,-1,-1,0
17,55,35623,-1,-1,-1,0
17,69,51018,-1,-1,-1,0
17,56,35623,-1,-1,-1,0
17,4,48073,-1,-1,-1,0
17,78,51018,-1,-1,-1,0
17,2,53,-1,-1,-1,0
17,2,42299,-1,-1,-1,0
17,4,53,-1,-1,-1,0
17,57,35623,-1,-1,-1,0
17,66,51018,-1,-1,-1,0
17,56,35623,-1,-1,-1,0
17,77,51018,-1,-1,-1,0
17,58,35623,-1,-1,-1,0
17,81,51018,-1,-1,-1,0
6,2,443,16,-1,-1,0
6,2,41028,24,-1,-1,0
17,56,35623,-1,-1,-1,0
6,1,443,24,-1,-1,0
6,1,41028,16,-1,-1,0
17,73,45166,-1,-1,-1,0
17,56,35713,-1,-1,-1,0
17,136,45166,-1,-1,-1,0
17,113,35713,-1,-1,-1,0
17,82,45166,-1,-1,-1,0
17,56,35713,-1,-1,-1,0
17,154,45166,-1,-1,-1,0
