protocal,count,port,flag,type,srcip,attack
6,340,1,4,-1,-1,3
6,340,1,2,-1,-1,2
6,340,1,4,-1,-1,3
6,329,1,4,-1,-1,3
6,329,1,2,-1,-1,2
6,329,1,4,-1,-1,3
6,327,1,2,-1,-1,2
6,329,1,2,-1,-1,2
6,327,1,4,-1,-1,3
6,319,1,2,-1,-1,2
6,320,1,4,-1,-1,3
6,324,1,4,-1,-1,3
6,319,1,2,-1,-1,2
6,322,1,4,-1,-1,3
6,316,1,2,-1,-1,2
6,321,1,4,-1,-1,3
6,321,1,2,-1,-1,2
6,340,1,4,-1,-1,3
6,339,1,2,-1,-1,2
6,234,1,4,-1,-1,3
6,232,1,2,-1,-1,2
6,51,1,2,-1,-1,2
6,51,1,4,-1,-1,3
6,312,1,2,-1,-1,2
6,311,1,4,-1,-1,3
6,309,1,4,-1,-1,3
6,309,1,2,-1,-1,2
6,306,1,4,-1,-1,3
6,305,1,2,-1,-1,2
6,303,1,2,-1,-1,2
6,303,1,4,-1,-1,3
6,303,1,2,-1,-1,2
6,302,1,4,-1,-1,3
6,300,1,4,-1,-1,3
6,300,1,2,-1,-1,2
6,305,1,4,-1,-1,3
6,304,1,2,-1,-1,2
6,303,1,2,-1,-1,2
6,303,1,4,-1,-1,3
6,297,1,4,-1,-1,3
6,297,1,2,-1,-1,2
6,295,1,2,-1,-1,2
6,294,1,4,-1,-1,3
6,298,1,4,-1,-1,3
6,298,1,2,-1,-1,2
6,297,1,4,-1,-1,3
6,296,1,2,-1,-1,2
6,286,1,2,-1,-1,2
6,286,1,4,-1,-1,3
6,290,1,2,-1,-1,2
6,288,1,4,-1,-1,3
6,278,1,2,-1,-1,2
6,278,1,4,-1,-1,3
6,283,1,2,-1,-1,2
6,282,1,4,-1,-1,3
6,288,1,4,-1,-1,3
6,286,1,2,-1,-1,2
6,288,1,2,-1,-1,2
6,286,1,4,-1,-1,3
6,284,1,2,-1,-1,2
6,285,1,4,-1,-1,3
6,282,1,4,-1,-1,3
6,280,1,2,-1,-1,2
6,271,1,4,-1,-1,3
6,270,1,2,-1,-1,2
6,278,1,4,-1,-1,3
6,278,1,2,-1,-1,2
6,287,1,2,-1,-1,2
6,289,1,4,-1,-1,3
6,298,1,2,-1,-1,2
6,297,1,4,-1,-1,3
6,215,1,4,-1,-1,3
6,214,1,2,-1,-1,2
6,175,1,2,-1,-1,2
6,174,1,4,-1,-1,3
6,280,1,4,-1,-1,3
6,280,1,2,-1,-1,2
6,273,1,4,-1,-1,3
6,272,1,2,-1,-1,2
6,274,1,2,-1,-1,2
6,273,1,4,-1,-1,3
6,267,1,4,-1,-1,3
6,267,1,2,-1,-1,2
6,274,1,4,-1,-1,3
6,274,1,2,-1,-1,2
6,268,1,4,-1,-1,3
6,266,1,2,-1,-1,2
6,266,1,2,-1,-1,2
6,267,1,4,-1,-1,3
6,271,1,2,-1,-1,2
6,271,1,4,-1,-1,3
6,274,1,2,-1,-1,2
6,272,1,4,-1,-1,3
6,269,1,4,-1,-1,3
6,267,1,2,-1,-1,2
6,259,1,2,-1,-1,2
6,260,1,4,-1,-1,3
6,258,1,2,-1,-1,2
6,259,1,4,-1,-1,3
6,257,1,2,-1,-1,2
6,257,1,4,-1,-1,3
6,262,1,4,-1,-1,3
6,261,1,2,-1,-1,2
6,272,1,2,-1,-1,2
6,270,1,4,-1,-1,3
6,280,1,4,-1,-1,3
6,279,1,2,-1,-1,2
6,184,1,2,-1,-1,2
6,183,1,4,-1,-1,3
6,59,1,2,-1,-1,2
6,58,1,4,-1,-1,3
6,259,1,4,-1,-1,3
6,258,1,2,-1,-1,2
6,252,1,2,-1,-1,2
6,251,1,4,-1,-1,3
6,261,1,4,-1,-1,3
6,261,1,2,-1,-1,2
6,257,1,4,-1,-1,3
6,257,1,2,-1,-1,2
6,259,1,4,-1,-1,3
6,258,1,2,-1,-1,2
6,220,1,2,-1,-1,2
6,221,1,4,-1,-1,3
6,3,1,2,-1,-1,0
6,3,1,4,-1,-1,0
6,49,1,2,-1,-1,2
6,48,1,4,-1,-1,3
6,49,1,4,-1,-1,3
6,48,1,2,-1,-1,2
6,49,1,2,-1,-1,2
6,49,1,4,-1,-1,3
6,29,1,2,-1,-1,2
6,29,1,4,-1,-1,3
6,10,1,2,-1,-1,0
6,10,1,4,-1,-1,0
6,14,1,2,-1,-1,0
6,14,1,4,-1,-1,0
6,14,1,2,-1,-1,0
6,14,1,4,-1,-1,0
6,15,1,2,-1,-1,0
6,14,1,4,-1,-1,0
6,15,1,4,-1,-1,0
6,14,1,2,-1,-1,0
6,15,1,2,-1,-1,0
6,15,1,4,-1,-1,0
6,13,1,2,-1,-1,0
6,13,1,4,-1,-1,0
6,15,1,2,-1,-1,0
6,15,1,4,-1,-1,0
6,14,1,2,-1,-1,0
6,14,1,4,-1,-1,0
6,14,1,2,-1,-1,0
6,14,1,4,-1,-1,0
6,14,1,2,-1,-1,0
6,14,1,4,-1,-1,0
6,15,1,2,-1,-1,0
6,15,1,4,-1,-1,0
6,14,1,2,-1,-1,0
6,14,1,4,-1,-1,0
6,14,1,2,-1,-1,0
6,14,1,4,-1,-1,0
6,15,1,2,-1,-1,0
6,14,1,4,-1,-1,0
6,15,1,4,-1,-1,0
6,14,1,2,-1,-1,0
6,15,1,2,-1,-1,0
6,15,1,4,-1,-1,0
6,13,1,2,-1,-1,0
6,13,1,4,-1,-1,0
6,15,1,2,-1,-1,0
6,15,1,4,-1,-1,0
6,14,1,2,-1,-1,0
6,14,1,4,-1,-1,0
6,14,1,2,-1,-1,0
6,14,1,4,-1,-1,0
6,14,1,2,-1,-1,0
6,14,1,4,-1,-1,0
6,15,1,2,-1,-1,0
6,15,1,4,-1,-1,0
6,8,1,2,-1,-1,0
6,8,1,4,-1,-1,0
6,7,1,2,-1,-1,0
6,6,1,4,-1,-1,0
6,19,1,4,-1,-1,0
6,19,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,19,1,2,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,20,1,2,-1,-1,0
6,19,1,4,-1,-1,0
6,20,1,4,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,19,1,2,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,20,1,2,-1,-1,0
6,20,1,4,-1,-1,0
6,13,1,2,-1,-1,0
6,13,1,4,-1,-1,0
6,15,1,2,-1,-1,0
6,14,1,4,-1,-1,0
6,106,1,4,-1,-1,3
6,106,1,2,-1,-1,2
6,107,1,4,-1,-1,3
6,107,1,2,-1,-1,2
6,108,1,4,-1,-1,3
6,108,1,2,-1,-1,2
6,107,1,4,-1,-1,3
6,106,1,2,-1,-1,2
6,105,1,2,-1,-1,2
6,104,1,4,-1,-1,3
6,106,1,4,-1,-1,3
6,106,1,2,-1,-1,2
6,109,1,4,-1,-1,3
6,108,1,2,-1,-1,2
6,107,1,2,-1,-1,2
6,106,1,4,-1,-1,3
6,107,1,4,-1,-1,3
6,107,1,2,-1,-1,2
6,103,1,4,-1,-1,3
6,102,1,2,-1,-1,2
6,14,1,2,-1,-1,0
6,13,1,4,-1,-1,0
6,106,1,4,-1,-1,3
6,105,1,2,-1,-1,2
6,107,1,2,-1,-1,2
6,107,1,4,-1,-1,3
6,107,1,2,-1,-1,2
6,107,1,4,-1,-1,3
6,104,1,2,-1,-1,2
6,104,1,4,-1,-1,3
6,28,1,2,-1,-1,2
6,28,1,4,-1,-1,3
6,106,1,2,-1,-1,2
6,105,1,4,-1,-1,3
6,107,1,4,-1,-1,3
6,107,1,2,-1,-1,2
6,106,1,4,-1,-1,3
6,105,1,2,-1,-1,2
6,108,1,2,-1,-1,2
6,107,1,4,-1,-1,3
6,32,1,4,-1,-1,3
6,31,1,2,-1,-1,2
6,33,1,2,-1,-1,2
6,106,1,2,-1,-1,2
6,42,1,2,-1,-1,2
6,1,1,2,-1,-1,0
6,67,1,4,-1,-1,3
6,66,1,2,-1,-1,2
6,108,1,2,-1,-1,2
6,108,1,4,-1,-1,3
6,105,1,2,-1,-1,2
6,105,1,4,-1,-1,3
6,108,1,2,-1,-1,2
6,107,1,4,-1,-1,3
6,105,1,4,-1,-1,3
6,104,1,2,-1,-1,2
6,108,1,2,-1,-1,2
6,108,1,4,-1,-1,3
6,108,1,2,-1,-1,2
6,108,1,4,-1,-1,3
6,107,1,2,-1,-1,2
6,107,1,4,-1,-1,3
6,106,1,2,-1,-1,2
6,105,1,4,-1,-1,3
6,107,1,4,-1,-1,3
6,106,1,2,-1,-1,2
6,106,1,2,-1,-1,2
6,106,1,4,-1,-1,3
6,108,1,2,-1,-1,2
6,108,1,4,-1,-1,3
6,107,1,2,-1,-1,2
6,107,1,4,-1,-1,3
6,106,1,2,-1,-1,2
6,106,1,4,-1,-1,3
6,108,1,2,-1,-1,2
6,107,1,4,-1,-1,3
6,106,1,4,-1,-1,3
6,105,1,2,-1,-1,2
6,107,1,2,-1,-1,2
6,107,1,4,-1,-1,3
6,109,1,2,-1,-1,2
6,109,1,4,-1,-1,3
6,106,1,2,-1,-1,2
6,106,1,4,-1,-1,3
6,108,1,2,-1,-1,2
6,108,1,4,-1,-1,3
6,105,1,2,-1,-1,2
6,105,1,4,-1,-1,3
6,44,1,2,-1,-1,2
6,44,1,4,-1,-1,3
6,65,1,2,-1,-1,2
6,65,1,4,-1,-1,3
6,163,1,2,-1,-1,2
6,163,1,4,-1,-1,3
6,7,1,2,-1,-1,0
6,7,1,4,-1,-1,0
6,124,1,2,-1,-1,2
6,124,1,4,-1,-1,3
6,163,1,2,-1,-1,2
6,163,1,4,-1,-1,3
6,166,1,2,-1,-1,2
6,165,1,4,-1,-1,3
6,164,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,163,1,2,-1,-1,2
6,165,1,2,-1,-1,2
6,165,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,165,1,2,-1,-1,2
6,165,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,163,1,2,-1,-1,2
6,162,1,4,-1,-1,3
6,164,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,163,1,2,-1,-1,2
6,165,1,2,-1,-1,2
6,165,1,4,-1,-1,3
6,163,1,2,-1,-1,2
6,163,1,4,-1,-1,3
6,165,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,164,1,4,-1,-1,3
6,163,1,2,-1,-1,2
6,162,1,2,-1,-1,2
6,161,1,4,-1,-1,3
6,160,1,4,-1,-1,3
6,160,1,2,-1,-1,2
6,161,1,4,-1,-1,3
6,160,1,2,-1,-1,2
6,163,1,2,-1,-1,2
6,163,1,4,-1,-1,3
6,163,1,2,-1,-1,2
6,163,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,162,1,2,-1,-1,2
6,162,1,4,-1,-1,3
6,163,1,2,-1,-1,2
6,163,1,4,-1,-1,3
6,165,1,2,-1,-1,2
6,165,1,4,-1,-1,3
6,163,1,2,-1,-1,2
6,163,1,4,-1,-1,3
6,160,1,2,-1,-1,2
6,160,1,4,-1,-1,3
6,163,1,2,-1,-1,2
6,163,1,4,-1,-1,3
6,165,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,163,1,4,-1,-1,3
6,162,1,2,-1,-1,2
6,17,1,2,-1,-1,0
6,17,1,4,-1,-1,0
6,55,1,2,-1,-1,2
6,55,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,163,1,4,-1,-1,3
6,162,1,4,-1,-1,3
6,161,1,2,-1,-1,2
6,162,1,2,-1,-1,2
6,162,1,4,-1,-1,3
6,160,1,2,-1,-1,2
6,160,1,4,-1,-1,3
6,165,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,162,1,4,-1,-1,3
6,161,1,2,-1,-1,2
6,163,1,2,-1,-1,2
6,163,1,4,-1,-1,3
6,165,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,164,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,163,1,4,-1,-1,3
6,162,1,2,-1,-1,2
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,163,1,4,-1,-1,3
6,162,1,4,-1,-1,3
6,161,1,2,-1,-1,2
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,165,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,163,1,4,-1,-1,3
6,162,1,2,-1,-1,2
6,163,1,2,-1,-1,2
6,163,1,4,-1,-1,3
6,162,1,2,-1,-1,2
6,162,1,4,-1,-1,3
6,163,1,2,-1,-1,2
6,163,1,4,-1,-1,3
6,165,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,160,1,4,-1,-1,3
6,159,1,2,-1,-1,2
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,163,1,4,-1,-1,3
6,164,1,4,-1,-1,3
6,163,1,2,-1,-1,2
6,163,1,2,-1,-1,2
6,163,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,162,1,2,-1,-1,2
6,162,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,165,1,2,-1,-1,2
6,165,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,163,1,2,-1,-1,2
6,163,1,4,-1,-1,3
6,165,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,163,1,4,-1,-1,3
6,163,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,163,1,2,-1,-1,2
6,164,1,2,-1,-1,2
6,164,1,4,-1,-1,3
6,164,1,2,-1,-1,2
6,163,1,4,-1,-1,3
6,20,1,4,-1,-1,0
6,19,1,2,-1,-1,0
6,186,1,2,-1,-1,2
6,186,1,4,-1,-1,3
6,235,1,2,-1,-1,2
6,235,1,4,-1,-1,3
6,233,1,2,-1,-1,2
6,233,1,4,-1,-1,3
6,220,1,2,-1,-1,2
6,220,1,4,-1,-1,3
6,224,1,2,-1,-1,2
6,224,1,4,-1,-1,3
6,217,1,2,-1,-1,2
6,216,1,4,-1,-1,3
6,216,1,4,-1,-1,3
6,216,1,2,-1,-1,2
6,272,1,4,-1,-1,3
6,272,1,2,-1,-1,2
6,234,1,4,-1,-1,3
6,233,1,2,-1,-1,2
6,234,1,2,-1,-1,2
6,233,1,4,-1,-1,3
6,232,1,4,-1,-1,3
6,231,1,2,-1,-1,2
6,232,1,2,-1,-1,2
6,232,1,4,-1,-1,3
6,232,1,2,-1,-1,2
6,232,1,4,-1,-1,3
6,236,1,2,-1,-1,2
6,236,1,4,-1,-1,3
6,234,1,2,-1,-1,2
6,234,1,4,-1,-1,3
6,234,1,2,-1,-1,2
6,234,1,4,-1,-1,3
6,236,1,2,-1,-1,2
6,236,1,4,-1,-1,3
6,230,1,2,-1,-1,2
6,230,1,4,-1,-1,3
6,233,1,2,-1,-1,2
6,233,1,4,-1,-1,3
6,213,1,2,-1,-1,2
6,213,1,4,-1,-1,3
6,186,1,2,-1,-1,2
6,186,1,4,-1,-1,3
6,201,1,2,-1,-1,2
6,201,1,4,-1,-1,3
6,201,1,2,-1,-1,2
6,200,1,4,-1,-1,3
6,209,1,4,-1,-1,3
6,209,1,2,-1,-1,2
6,207,1,4,-1,-1,3
6,207,1,2,-1,-1,2
6,202,1,4,-1,-1,3
6,202,1,2,-1,-1,2
6,206,1,4,-1,-1,3
6,206,1,2,-1,-1,2
6,197,1,4,-1,-1,3
6,196,1,2,-1,-1,2
6,201,1,2,-1,-1,2
6,201,1,4,-1,-1,3
6,254,1,2,-1,-1,2
6,254,1,4,-1,-1,3
6,262,1,2,-1,-1,2
6,262,1,4,-1,-1,3
6,262,1,2,-1,-1,2
6,262,1,4,-1,-1,3
