protocal,count,port,flag,type,srcip,attack
6,79,1250,16,-1,-1,0
6,34,902,16,-1,-1,0
17,4042,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,71,1250,16,-1,-1,0
6,42,902,16,-1,-1,0
17,3934,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,57,1250,16,-1,-1,0
6,18,902,16,-1,-1,0
17,4114,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
17,1,53,-1,-1,-1,0
6,24,1250,16,-1,-1,0
6,9,902,16,-1,-1,0
17,3851,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
1,1,-1,1,3,-1,0
6,7,1250,24,-1,-1,0
6,82,1250,16,-1,-1,0
6,34,902,16,-1,-1,0
17,3812,9,-1,-1,-1,4
6,6,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,53,1250,16,-1,-1,0
6,25,902,16,-1,-1,0
17,4036,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,2,1250,24,-1,-1,0
6,35,1250,16,-1,-1,0
6,20,902,16,-1,-1,0
17,4095,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,24,1250,16,-1,-1,0
6,11,902,16,-1,-1,0
17,3832,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,8,1250,16,-1,-1,0
6,3,902,16,-1,-1,0
17,4141,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,2,1250,24,-1,-1,0
6,76,1250,16,-1,-1,0
6,36,902,16,-1,-1,0
17,4033,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,52,1250,16,-1,-1,0
6,22,902,16,-1,-1,0
17,3974,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,43,1250,16,-1,-1,0
6,17,902,16,-1,-1,0
17,3987,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
17,1,53,-1,-1,-1,0
6,5,1250,16,-1,-1,0
6,2,902,16,-1,-1,0
17,3890,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
1,1,-1,1,3,-1,0
6,4,1250,24,-1,-1,0
6,74,1250,16,-1,-1,0
6,40,902,16,-1,-1,0
17,4003,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,2,1250,24,-1,-1,0
17,1,53,-1,-1,-1,0
6,53,1250,16,-1,-1,0
6,23,902,16,-1,-1,0
17,3996,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,49,1250,16,-1,-1,0
6,23,902,16,-1,-1,0
17,3660,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
17,1,53,-1,-1,-1,0
6,57,1250,16,-1,-1,0
6,28,902,16,-1,-1,0
17,3948,9,-1,-1,-1,4
6,2,902,24,-1,-1,0
1,1,-1,1,3,-1,0
6,4,1250,24,-1,-1,0
6,77,1250,16,-1,-1,0
6,41,902,16,-1,-1,0
17,3889,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,5,1250,24,-1,-1,0
6,75,1250,16,-1,-1,0
6,24,902,16,-1,-1,0
17,3778,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,44,1250,16,-1,-1,0
6,20,902,16,-1,-1,0
17,4026,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
17,1,53,-1,-1,-1,0
6,23,1250,16,-1,-1,0
6,11,902,16,-1,-1,0
17,4086,9,-1,-1,-1,4
6,2,902,24,-1,-1,0
1,1,-1,1,3,-1,0
6,3,1250,24,-1,-1,0
6,77,1250,16,-1,-1,0
6,34,902,16,-1,-1,0
17,3855,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,90,1250,16,-1,-1,0
6,30,902,16,-1,-1,0
17,4023,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,47,1250,16,-1,-1,0
6,17,902,16,-1,-1,0
17,3883,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,25,1250,16,-1,-1,0
6,11,902,16,-1,-1,0
17,4128,9,-1,-1,-1,4
6,2,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,7,1250,16,-1,-1,0
6,2,902,16,-1,-1,0
17,4207,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,68,1250,16,-1,-1,0
6,27,902,16,-1,-1,0
17,3766,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,53,1250,16,-1,-1,0
6,18,902,16,-1,-1,0
17,3994,9,-1,-1,-1,4
6,2,902,24,-1,-1,0
6,2,1250,24,-1,-1,0
6,42,1250,16,-1,-1,0
6,20,902,16,-1,-1,0
17,4079,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
17,1,53,-1,-1,-1,0
6,6,1250,16,-1,-1,0
6,2,902,16,-1,-1,0
17,4045,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
1,1,-1,1,3,-1,0
6,2,1250,24,-1,-1,0
6,78,1250,16,-1,-1,0
6,35,902,16,-1,-1,0
6,2,1269,24,-1,-1,0
17,3965,9,-1,-1,-1,4
6,1,1269,16,-1,-1,0
6,5,902,24,-1,-1,0
6,2,1250,24,-1,-1,0
17,1,53,-1,-1,-1,0
6,75,1250,16,-1,-1,0
6,30,902,16,-1,-1,0
17,4120,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,67,1250,16,-1,-1,0
6,33,902,16,-1,-1,0
17,3777,9,-1,-1,-1,4
6,2,902,24,-1,-1,0
6,2,1250,24,-1,-1,0
17,1,53,-1,-1,-1,0
6,60,1250,16,-1,-1,0
6,27,902,16,-1,-1,0
17,3935,9,-1,-1,-1,4
6,1,902,24,-1,-1,0
1,1,-1,1,3,-1,0
6,6,1250,24,-1,-1,0
6,55,1250,16,-1,-1,0
6,27,902,16,-1,-1,0
17,3769,9,-1,-1,-1,4
6,5,902,24,-1,-1,0
6,8,1250,24,-1,-1,0
6,93,1250,16,-1,-1,0
6,35,902,16,-1,-1,0
17,3848,9,-1,-1,-1,4
6,48,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,47,1250,16,-1,-1,0
6,21,902,16,-1,-1,0
17,3904,9,-1,-1,-1,4
6,5,902,24,-1,-1,0
6,5,1250,24,-1,-1,0
17,1,53,-1,-1,-1,0
6,51,1250,16,-1,-1,0
6,24,902,16,-1,-1,0
17,3922,9,-1,-1,-1,4
6,5,902,24,-1,-1,0
1,1,-1,1,3,-1,0
6,4,1250,24,-1,-1,0
6,65,1250,16,-1,-1,0
6,43,902,16,-1,-1,0
17,3987,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
1,1,-1,1,3,-1,0
6,4,1250,24,-1,-1,0
6,29,1250,16,-1,-1,0
6,15,902,16,-1,-1,0
17,3898,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,74,1250,16,-1,-1,0
6,38,902,16,-1,-1,0
17,3621,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
17,3248,9,-1,-1,-1,4
6,33,902,24,-1,-1,0
17,1,53,-1,-1,-1,0
6,31,1269,24,-1,-1,0
6,58,902,16,-1,-1,0
6,5,1250,24,-1,-1,0
6,1,80,2,-1,-1,0
6,92,1250,16,-1,-1,0
6,34,1269,16,-1,-1,0
17,3175,9,-1,-1,-1,4
6,5,902,24,-1,-1,0
6,2,1269,24,-1,-1,0
6,100,1250,16,-1,-1,0
6,47,902,16,-1,-1,0
6,4,1250,24,-1,-1,0
6,1,1269,16,-1,-1,0
17,3218,9,-1,-1,-1,4
6,6,902,24,-1,-1,0
6,3,1269,24,-1,-1,0
6,76,1250,16,-1,-1,0
6,29,902,16,-1,-1,0
6,3,1250,24,-1,-1,0
6,2,1269,16,-1,-1,0
17,3333,9,-1,-1,-1,4
6,6,902,24,-1,-1,0
17,1,53,-1,-1,-1,0
6,3,1269,24,-1,-1,0
6,34,1250,16,-1,-1,0
6,3,1250,24,-1,-1,0
6,1,80,2,-1,-1,0
6,16,902,16,-1,-1,0
6,2,1269,16,-1,-1,0
17,3268,9,-1,-1,-1,4
6,6,902,24,-1,-1,0
6,3,1269,24,-1,-1,0
6,66,1250,16,-1,-1,0
6,3,1250,24,-1,-1,0
6,31,902,16,-1,-1,0
6,1,1269,16,-1,-1,0
17,3164,9,-1,-1,-1,4
6,6,902,24,-1,-1,0
17,1,53,-1,-1,-1,0
6,2,1269,24,-1,-1,0
1,1,-1,1,3,-1,0
6,51,1250,16,-1,-1,0
6,4,1250,24,-1,-1,0
6,26,902,16,-1,-1,0
6,2,1269,16,-1,-1,0
17,3199,9,-1,-1,-1,4
6,2,902,24,-1,-1,0
6,1,1269,24,-1,-1,0
6,65,1250,16,-1,-1,0
6,25,902,16,-1,-1,0
6,1,1250,24,-1,-1,0
6,1,1269,16,-1,-1,0
17,3330,9,-1,-1,-1,4
6,7,902,24,-1,-1,0
6,4,1269,24,-1,-1,0
6,62,1250,16,-1,-1,0
6,3,1250,24,-1,-1,0
6,30,902,16,-1,-1,0
6,2,1269,16,-1,-1,0
17,3269,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,1,1269,24,-1,-1,0
6,21,1250,16,-1,-1,0
6,3,1250,24,-1,-1,0
6,5,902,16,-1,-1,0
6,1,1269,16,-1,-1,0
17,3334,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
17,1,53,-1,-1,-1,0
1,1,-1,1,3,-1,0
6,72,1250,16,-1,-1,0
6,2,1250,24,-1,-1,0
6,1,80,2,-1,-1,0
6,37,902,16,-1,-1,0
1,1,-1,1,3,-1,0
17,3350,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,63,1250,16,-1,-1,0
6,26,902,16,-1,-1,0
6,2,1250,24,-1,-1,0
17,3336,9,-1,-1,-1,4
6,2,902,24,-1,-1,0
6,70,1250,16,-1,-1,0
6,31,902,16,-1,-1,0
6,3,1250,24,-1,-1,0
17,3284,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,52,1250,16,-1,-1,0
6,20,902,16,-1,-1,0
6,2,1250,24,-1,-1,0
17,2,5353,-1,-1,-1,0
17,3307,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
17,1,53,-1,-1,-1,0
6,80,1250,16,-1,-1,0
6,35,902,16,-1,-1,0
6,2,1250,24,-1,-1,0
17,3347,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,92,1250,16,-1,-1,0
6,3,1250,24,-1,-1,0
6,40,902,16,-1,-1,0
17,3348,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,56,1250,16,-1,-1,0
6,29,902,16,-1,-1,0
6,3,1250,24,-1,-1,0
17,3386,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,50,1250,16,-1,-1,0
6,24,902,16,-1,-1,0
6,2,1250,24,-1,-1,0
17,3290,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
17,1,53,-1,-1,-1,0
6,20,1250,16,-1,-1,0
6,9,902,16,-1,-1,0
6,3,1250,24,-1,-1,0
17,3408,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,33,1250,16,-1,-1,0
6,16,902,16,-1,-1,0
6,4,1250,24,-1,-1,0
17,3394,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,37,1250,16,-1,-1,0
6,19,902,16,-1,-1,0
6,3,1250,24,-1,-1,0
17,1,53,-1,-1,-1,0
17,3389,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,72,1250,16,-1,-1,0
6,30,902,16,-1,-1,0
6,3,1250,24,-1,-1,0
17,1,53,-1,-1,-1,0
17,3358,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,58,1250,16,-1,-1,0
6,28,902,16,-1,-1,0
6,4,1250,24,-1,-1,0
17,3336,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,77,1250,16,-1,-1,0
6,30,902,16,-1,-1,0
6,2,1250,24,-1,-1,0
17,1,53,-1,-1,-1,0
17,3318,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,57,1250,16,-1,-1,0
6,21,902,16,-1,-1,0
6,4,1250,24,-1,-1,0
17,3394,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,56,1250,16,-1,-1,0
6,26,902,16,-1,-1,0
6,2,1250,24,-1,-1,0
17,3400,9,-1,-1,-1,4
6,2,902,24,-1,-1,0
6,49,1250,16,-1,-1,0
6,27,902,16,-1,-1,0
6,3,1250,24,-1,-1,0
17,3330,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,18,1250,16,-1,-1,0
6,8,902,16,-1,-1,0
6,4,1250,24,-1,-1,0
17,1,53,-1,-1,-1,0
17,3315,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,1,1269,24,-1,-1,0
6,24,1250,16,-1,-1,0
6,11,902,16,-1,-1,0
6,3,1250,24,-1,-1,0
17,3326,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
17,1,53,-1,-1,-1,0
6,1,1269,24,-1,-1,0
6,71,1250,16,-1,-1,0
6,3,1250,24,-1,-1,0
6,33,902,16,-1,-1,0
17,3310,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,65,1250,16,-1,-1,0
6,4,1250,24,-1,-1,0
6,31,902,16,-1,-1,0
17,3372,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,64,1250,16,-1,-1,0
6,3,1250,24,-1,-1,0
6,31,902,16,-1,-1,0
17,3370,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,21,1250,16,-1,-1,0
6,2,1250,24,-1,-1,0
6,7,902,16,-1,-1,0
17,3198,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,70,1250,16,-1,-1,0
6,4,1250,24,-1,-1,0
6,34,902,16,-1,-1,0
17,3374,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,41,1250,16,-1,-1,0
6,4,1250,24,-1,-1,0
6,25,902,16,-1,-1,0
17,3338,9,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,38,1250,16,-1,-1,0
6,22,902,16,-1,-1,0
6,4,1250,24,-1,-1,0
17,3433,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
1,1,-1,1,3,-1,0
6,27,1250,16,-1,-1,0
6,12,902,16,-1,-1,0
6,3,1250,24,-1,-1,0
17,1,53,-1,-1,-1,0
17,3288,9,-1,-1,-1,4
6,2,902,24,-1,-1,0
6,76,1250,16,-1,-1,0
6,39,902,16,-1,-1,0
6,3,1250,24,-1,-1,0
17,3246,9,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,64,1250,16,-1,-1,0
6,27,902,16,-1,-1,0
6,3,1250,24,-1,-1,0
17,1,53,-1,-1,-1,0
17,3314,9,-1,-1,-1,4
6,3,1260,24,-1,-1,0
6,1,1278,24,-1,-1,0
6,2,1250,24,-1,-1,0
6,2,1260,16,-1,-1,0
6,1,443,16,-1,-1,0
6,2,1278,16,-1,-1,0
6,1,1265,16,-1,-1,0
6,3,1236,24,-1,-1,0
6,3,902,24,-1,-1,0
6,58,1250,16,-1,-1,0
6,2,1236,16,-1,-1,0
6,27,902,16,-1,-1,0
6,1,1246,16,-1,-1,0
6,1,1279,24,-1,-1,0
6,16,443,24,-1,-1,0
17,3311,9,-1,-1,-1,4
6,1,1265,16,-1,-1,0
6,2,1250,24,-1,-1,0
6,68,1250,16,-1,-1,0
6,1,443,16,-1,-1,0
6,3,902,24,-1,-1,0
1,1,-1,1,3,-1,0
6,1,1246,16,-1,-1,0
6,32,902,16,-1,-1,0
17,1,53,-1,-1,-1,0
17,3232,9,-1,-1,-1,4
6,3,1250,24,-1,-1,0
6,4,902,24,-1,-1,0
6,69,1250,16,-1,-1,0
6,32,902,16,-1,-1,0
17,3390,9,-1,-1,-1,4
6,3,1250,24,-1,-1,0
6,3,902,24,-1,-1,0
6,87,1250,16,-1,-1,0
6,39,902,16,-1,-1,0
17,3302,9,-1,-1,-1,4
6,2,1250,24,-1,-1,0
6,3,902,24,-1,-1,0
6,58,1250,16,-1,-1,0
6,24,902,16,-1,-1,0
17,3317,9,-1,-1,-1,4
6,4,1250,24,-1,-1,0
6,4,902,24,-1,-1,0
1,1,-1,1,3,-1,0
6,17,1250,16,-1,-1,0
6,8,902,16,-1,-1,0
17,1,53,-1,-1,-1,0
17,3323,9,-1,-1,-1,4
6,4,1250,24,-1,-1,0
6,3,902,24,-1,-1,0
6,76,1250,16,-1,-1,0
6,36,902,16,-1,-1,0
17,3279,9,-1,-1,-1,4
6,3,1250,24,-1,-1,0
6,4,902,24,-1,-1,0
6,66,1250,16,-1,-1,0
6,26,902,16,-1,-1,0
17,3343,9,-1,-1,-1,4
6,2,1250,24,-1,-1,0
6,3,902,24,-1,-1,0
6,44,1250,16,-1,-1,0
6,20,902,16,-1,-1,0
17,3360,9,-1,-1,-1,4
6,3,1250,24,-1,-1,0
6,3,902,24,-1,-1,0
6,12,1250,16,-1,-1,0
6,5,902,16,-1,-1,0
17,3236,9,-1,-1,-1,4
6,4,1250,24,-1,-1,0
6,5,902,24,-1,-1,0
6,86,1250,16,-1,-1,0
6,36,902,16,-1,-1,0
17,3414,9,-1,-1,-1,4
6,4,1250,24,-1,-1,0
6,4,902,24,-1,-1,0
6,50,1250,16,-1,-1,0
6,24,902,16,-1,-1,0
17,3263,9,-1,-1,-1,4
6,6,1250,24,-1,-1,0
6,30,902,24,-1,-1,0
6,66,1250,16,-1,-1,0
6,26,902,16,-1,-1,0
17,3085,9,-1,-1,-1,4
6,7,1250,24,-1,-1,0
6,51,902,24,-1,-1,0
6,92,1250,16,-1,-1,0
6,33,902,16,-1,-1,0
17,3371,9,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,3,1250,24,-1,-1,0
6,3,902,24,-1,-1,0
6,38,1250,16,-1,-1,0
6,18,902,16,-1,-1,0
17,1,53,-1,-1,-1,0
17,3330,9,-1,-1,-1,4
6,1,1250,24,-1,-1,0
6,2,902,24,-1,-1,0
6,81,1250,16,-1,-1,0
6,40,902,16,-1,-1,0
17,3283,9,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,4,1250,24,-1,-1,0
6,16,902,24,-1,-1,0
6,90,1250,16,-1,-1,0
6,41,902,16,-1,-1,0
6,84,1250,16,-1,-1,0
6,5,902,24,-1,-1,0
6,1,1269,16,-1,-1,0
17,1,53,-1,-1,-1,0
6,43,902,16,-1,-1,0
6,1,1269,24,-1,-1,0
6,5,1250,24,-1,-1,0
17,1142,53,-1,-1,-1,4
17,1145,53,-1,-1,-1,4
6,89,1250,16,-1,-1,0
6,2,1269,16,-1,-1,0
6,41,902,16,-1,-1,0
6,9,902,24,-1,-1,0
6,4,1269,24,-1,-1,0
6,5,1250,24,-1,-1,0
17,1,53,-1,-1,-1,0
17,1134,53,-1,-1,-1,4
6,94,1250,16,-1,-1,0
6,1,1269,16,-1,-1,0
6,39,902,16,-1,-1,0
6,9,902,24,-1,-1,0
6,3,1269,24,-1,-1,0
6,5,1250,24,-1,-1,0
17,1,53,-1,-1,-1,0
17,1,53,-1,-1,-1,0
17,1143,53,-1,-1,-1,4
17,2,53,-1,-1,-1,0
6,5,902,24,-1,-1,0
6,2,1269,24,-1,-1,0
6,2,1269,16,-1,-1,0
6,2,1250,24,-1,-1,0
6,92,1250,16,-1,-1,0
6,44,902,16,-1,-1,0
17,1174,53,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,2,1269,16,-1,-1,0
6,6,902,24,-1,-1,0
6,3,1269,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,78,1250,16,-1,-1,0
6,38,902,16,-1,-1,0
17,1149,53,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,7,902,24,-1,-1,0
6,3,1269,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,54,1250,16,-1,-1,0
6,27,902,16,-1,-1,0
6,1,1269,16,-1,-1,0
17,1179,53,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,3,1250,24,-1,-1,0
6,5,902,24,-1,-1,0
6,2,1269,24,-1,-1,0
6,2,1269,16,-1,-1,0
6,46,1250,16,-1,-1,0
6,22,902,16,-1,-1,0
17,1165,53,-1,-1,-1,4
6,3,1250,24,-1,-1,0
6,29,902,16,-1,-1,0
6,3,1269,24,-1,-1,0
6,2,1269,16,-1,-1,0
6,57,1250,16,-1,-1,0
6,6,902,24,-1,-1,0
17,1165,53,-1,-1,-1,4
6,2,1269,16,-1,-1,0
6,9,902,24,-1,-1,0
6,4,1269,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,89,1250,16,-1,-1,0
6,40,902,16,-1,-1,0
17,1164,53,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,4,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,94,1250,16,-1,-1,0
6,46,902,16,-1,-1,0
17,1185,53,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,34,902,16,-1,-1,0
6,3,1250,24,-1,-1,0
6,69,1250,16,-1,-1,0
6,3,902,24,-1,-1,0
17,1176,53,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,77,1250,16,-1,-1,0
6,38,902,16,-1,-1,0
17,1174,53,-1,-1,-1,4
6,5,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,87,1250,16,-1,-1,0
6,42,902,16,-1,-1,0
17,1183,53,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,30,902,16,-1,-1,0
6,3,1250,24,-1,-1,0
6,62,1250,16,-1,-1,0
6,3,902,24,-1,-1,0
17,1171,53,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,102,1250,16,-1,-1,0
6,47,902,16,-1,-1,0
17,1161,53,-1,-1,-1,4
17,1,5355,-1,-1,-1,0
6,5,902,24,-1,-1,0
6,5,1250,24,-1,-1,0
6,82,1250,16,-1,-1,0
6,41,902,16,-1,-1,0
17,8,5353,-1,-1,-1,0
17,1150,53,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,93,1250,16,-1,-1,0
6,42,902,16,-1,-1,0
17,1182,53,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,93,1250,16,-1,-1,0
6,39,902,16,-1,-1,0
17,1191,53,-1,-1,-1,4
6,29,902,16,-1,-1,0
6,4,1250,24,-1,-1,0
6,60,1250,16,-1,-1,0
6,4,902,24,-1,-1,0
17,1150,53,-1,-1,-1,4
17,1,53,-1,-1,-1,0
1,1,-1,1,3,-1,0
6,4,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,50,1250,16,-1,-1,0
6,23,902,16,-1,-1,0
17,1182,53,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,96,1250,16,-1,-1,0
6,42,902,16,-1,-1,0
17,1185,53,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,36,902,16,-1,-1,0
6,3,1250,24,-1,-1,0
6,75,1250,16,-1,-1,0
6,4,902,24,-1,-1,0
17,1178,53,-1,-1,-1,4
6,5,902,24,-1,-1,0
6,6,1250,24,-1,-1,0
6,108,1250,16,-1,-1,0
6,50,902,16,-1,-1,0
17,1188,53,-1,-1,-1,4
17,1,53,-1,-1,-1,0
1,1,-1,1,3,-1,0
6,5,902,24,-1,-1,0
6,5,1250,24,-1,-1,0
6,85,1250,16,-1,-1,0
6,42,902,16,-1,-1,0
17,1187,53,-1,-1,-1,4
6,40,902,16,-1,-1,0
6,3,1250,24,-1,-1,0
6,80,1250,16,-1,-1,0
6,3,902,24,-1,-1,0
17,1173,53,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,92,1250,16,-1,-1,0
6,44,902,16,-1,-1,0
17,1179,53,-1,-1,-1,4
6,6,902,24,-1,-1,0
6,5,1250,24,-1,-1,0
6,90,1250,16,-1,-1,0
6,37,902,16,-1,-1,0
17,1180,53,-1,-1,-1,4
17,1,53,-1,-1,-1,0
1,1,-1,1,3,-1,0
6,29,902,16,-1,-1,0
6,3,1250,24,-1,-1,0
6,59,1250,16,-1,-1,0
6,3,902,24,-1,-1,0
17,1175,53,-1,-1,-1,4
6,5,902,24,-1,-1,0
6,5,1250,24,-1,-1,0
6,98,1250,16,-1,-1,0
6,49,902,16,-1,-1,0
17,1172,53,-1,-1,-1,4
6,1,1269,16,-1,-1,0
6,7,902,24,-1,-1,0
6,2,1269,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,90,1250,16,-1,-1,0
6,38,902,16,-1,-1,0
17,1189,53,-1,-1,-1,4
17,2,138,-1,-1,-1,0
6,3,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,79,1250,16,-1,-1,0
6,38,902,16,-1,-1,0
17,1193,53,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,61,1250,16,-1,-1,0
6,30,902,16,-1,-1,0
17,1193,53,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,58,1250,16,-1,-1,0
6,28,902,16,-1,-1,0
17,1186,53,-1,-1,-1,4
6,3,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,23,1250,16,-1,-1,0
6,10,902,16,-1,-1,0
17,1176,53,-1,-1,-1,4
6,2,902,16,-1,-1,0
6,4,1250,24,-1,-1,0
6,5,1250,16,-1,-1,0
6,4,902,24,-1,-1,0
17,1181,53,-1,-1,-1,4
6,5,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,94,1250,16,-1,-1,0
6,40,902,16,-1,-1,0
17,1184,53,-1,-1,-1,4
17,1,53,-1,-1,-1,0
1,1,-1,1,3,-1,0
6,4,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,59,1250,16,-1,-1,0
6,29,902,16,-1,-1,0
17,1192,53,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,79,1250,16,-1,-1,0
6,39,902,16,-1,-1,0
17,1190,53,-1,-1,-1,4
17,1,53,-1,-1,-1,0
1,1,-1,1,3,-1,0
6,3,902,24,-1,-1,0
6,3,1250,24,-1,-1,0
6,61,1250,16,-1,-1,0
6,29,902,16,-1,-1,0
17,1187,53,-1,-1,-1,4
6,1,1285,18,-1,-1,0
6,3,902,24,-1,-1,0
6,1,1285,17,-1,-1,0
6,1,1285,16,-1,-1,0
6,3,1250,24,-1,-1,0
6,1,80,17,-1,-1,0
6,63,1250,16,-1,-1,0
6,31,902,16,-1,-1,0
6,1,1285,24,-1,-1,0
6,2,80,16,-1,-1,0
6,1,80,24,-1,-1,0
6,1,80,2,-1,-1,0
17,1185,53,-1,-1,-1,4
17,1,53,-1,-1,-1,0
6,48,902,16,-1,-1,0
6,6,1250,24,-1,-1,0
6,94,1250,16,-1,-1,0
6,5,902,24,-1,-1,0
17,1178,53,-1,-1,-1,4
6,4,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,100,1250,16,-1,-1,0
6,43,902,16,-1,-1,0
17,1173,53,-1,-1,-1,4
6,5,902,24,-1,-1,0
6,4,1250,24,-1,-1,0
6,83,1250,16,-1,-1,0
6,42,902,16,-1,-1,0
17,1183,53,-1,-1,-1,4
6,32,902,16,-1,-1,0
6,4,1250,24,-1,-1,0
