protocal,count,port,flag,type,srcip,attack
6,2,51742,24,-1,-1,0
6,655,-1,2,-1,1,8
6,338,2284,20,-1,-1,0
6,2,51820,24,-1,-1,0
6,1351,-1,2,-1,1,8
6,1,51820,16,-1,-1,0
6,523,2284,20,-1,-1,0
6,7,51742,16,-1,-1,0
6,258,-1,2,-1,1,8
6,2,22,16,-1,-1,0
6,2,51820,24,-1,-1,0
6,13,902,24,-1,-1,0
6,1,51733,16,-1,-1,0
6,2,51742,24,-1,-1,0
6,209,2284,20,-1,-1,0
6,5,51820,24,-1,-1,0
6,1,22,16,-1,-1,0
6,1377,-1,2,-1,1,8
6,1,51820,16,-1,-1,0
6,536,2284,20,-1,-1,0
6,2,51820,24,-1,-1,0
6,2,22,16,-1,-1,0
6,322,-1,2,-1,1,8
6,291,2284,20,-1,-1,0
6,3,51820,24,-1,-1,0
6,1415,-1,2,-1,1,8
6,1,22,16,-1,-1,0
6,593,2284,20,-1,-1,0
6,2,51756,16,-1,-1,0
6,221,-1,2,-1,1,8
6,1,51820,24,-1,-1,0
6,2,51756,24,-1,-1,0
6,3,22,16,-1,-1,0
6,3,902,24,-1,-1,0
6,131,2284,20,-1,-1,0
6,858,-1,2,-1,1,8
6,39,902,16,-1,-1,0
6,18,902,24,-1,-1,0
6,19,51742,24,-1,-1,0
6,1,51756,16,-1,-1,0
6,255,51742,16,-1,-1,0
6,1,51820,24,-1,-1,0
6,2,51756,24,-1,-1,0
6,3,22,16,-1,-1,0
6,54,902,16,-1,-1,0
6,1,22,4,-1,-1,0
6,494,1044,20,-1,-1,0
6,1,51742,16,-1,-1,0
6,2,902,16,-1,-1,0
6,1,51820,16,-1,-1,0
6,1,1044,18,-1,-1,0
6,1297,-1,2,-1,1,8
6,3,51820,24,-1,-1,0
6,1,22,4,-1,-1,0
6,982,1044,20,-1,-1,0
6,2,51742,16,-1,-1,0
6,2,902,24,-1,-1,0
6,2,902,16,-1,-1,0
6,1,51820,16,-1,-1,0
6,1291,-1,2,-1,1,8
6,1,1044,18,-1,-1,0
6,1297,-1,2,-1,1,8
6,1,902,16,-1,-1,0
6,492,1044,20,-1,-1,0
6,1185,-1,2,-1,1,8
6,2,902,16,-1,-1,0
6,952,1044,20,-1,-1,0
6,1,51820,24,-1,-1,0
6,1326,-1,2,-1,1,8
6,1185,-1,2,-1,1,8
6,1,902,16,-1,-1,0
6,1,51935,17,-1,-1,0
6,469,1044,20,-1,-1,0
6,1242,-1,2,-1,1,8
6,1,902,16,-1,-1,0
6,1,51935,17,-1,-1,0
6,1275,-1,2,-1,1,8
6,916,1044,20,-1,-1,0
6,1242,-1,2,-1,1,8
6,490,1044,20,-1,-1,0
6,1276,-1,2,-1,1,8
6,1,51820,24,-1,-1,0
6,1,80,4,-1,-1,0
6,436,1044,20,-1,-1,0
6,1311,-1,2,-1,1,8
6,39,902,16,-1,-1,0
6,304,-1,2,-1,1,8
6,478,1044,20,-1,-1,0
6,89,51742,16,-1,-1,0
6,3,51742,24,-1,-1,0
6,1364,-1,2,-1,1,8
6,509,1044,20,-1,-1,0
6,1,902,24,-1,-1,0
17,1,64087,-1,-1,-1,0
6,1022,-1,2,-1,1,8
6,1,9000,16,-1,-1,0
17,1,5353,-1,-1,-1,0
6,1,-1,2,-1,1,0
6,1,51938,18,-1,-1,0
6,1,51937,18,-1,-1,0
6,734,1044,20,-1,-1,0
6,1,51936,18,-1,-1,0
6,1,443,16,-1,-1,0
6,1,443,24,-1,-1,0
6,1,9000,24,-1,-1,0
17,1,64088,-1,-1,-1,0
6,1,9001,24,-1,-1,0
6,1,51937,16,-1,-1,0
17,1,53,-1,-1,-1,0
17,2,5353,-1,-1,-1,0
6,580,-1,2,-1,1,8
6,1,9001,16,-1,-1,0
6,1,51938,18,-1,-1,0
6,299,1044,20,-1,-1,0
6,1,51938,16,-1,-1,0
6,1,51936,16,-1,-1,0
6,1,51882,17,-1,-1,0
6,1382,-1,2,-1,1,8
6,523,1044,20,-1,-1,0
6,339,-1,2,-1,1,8
6,1,443,16,-1,-1,0
17,2,5353,-1,-1,-1,0
17,1,64089,-1,-1,-1,0
6,471,1044,20,-1,-1,0
6,1308,-1,2,-1,1,8
6,339,-1,2,-1,1,8
6,1,443,16,-1,-1,0
17,1,53,-1,-1,-1,0
17,2,5353,-1,-1,-1,0
17,1,64089,-1,-1,-1,0
6,1048,1044,20,-1,-1,0
6,4,51941,16,-1,-1,0
6,1,80,4,-1,-1,0
6,5,-1,2,-1,1,0
6,4,51940,16,-1,-1,0
6,1,51943,18,-1,-1,0
6,1,1044,18,-1,-1,0
6,2,51939,16,-1,-1,0
6,13,51820,16,-1,-1,0
6,1,51941,18,-1,-1,0
6,1,51942,18,-1,-1,0
6,1,51940,18,-1,-1,0
6,1,51943,24,-1,-1,0
6,19,443,16,-1,-1,0
6,4,51942,16,-1,-1,0
6,1,51940,24,-1,-1,0
6,2,51820,24,-1,-1,0
6,9,22,16,-1,-1,0
